"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
"17316",1e+05,2,3,2,31,0,0,0,0,0,0,15856,510,2279,1796,466,466,510,2279,1730,466,466,468,0
"17324",2e+05,2,2,1,35,0,0,0,0,0,0,3773,7677,14704,8000,10285,16285,4000,7240,2000,2285,6000,1500,0
"17328",220000,2,1,2,30,0,0,0,0,0,0,204491,176733,174680,61523,61415,61982,7000,7500,2369,2000,2078,2500,0
"17344",20000,2,1,2,33,0,0,2,2,1,1,11391,16180,16635,16082,15529,16525,5000,1000,0,0,1400,0,0
"17352",370000,2,2,2,40,0,0,0,0,0,1,11403,191438,189957,188960,195476,184094,191446,7002,6854,15960,0,122400,0
"17365",1e+05,2,2,1,43,0,0,0,0,0,0,1597,2491,1709,574,556,2306,2491,1709,574,556,2306,2562,0
"17370",110000,2,2,1,38,1,1,0,0,0,1,41619,40650,41744,42783,47476,45355,0,1750,1750,5400,700,1000,1
"17373",2e+05,2,1,2,40,1,1,0,0,0,1,185696,181236,185410,189069,197736,183299,0,8600,8300,13257,917,7000,1
"17378",180000,2,2,2,31,0,0,0,0,0,0,0,1152,3338,0,0,0,1152,3338,0,0,0,0,0
"17379",50000,2,2,2,42,0,0,0,0,0,0,48080,48062,48667,49311,24663,24854,1763,2112,1756,324,336,351,0
"17397",80000,2,3,1,45,0,0,0,0,0,0,35401,36399,37689,38580,39104,39484,1587,1877,1768,1292,900,1365,0
"17405",260000,2,2,1,49,0,0,0,0,0,0,8046,2184,15475,10981,8566,4741,2184,15482,2000,3000,1000,5125,1
"17408",160000,2,1,2,31,0,1,0,0,0,0,1494,696,1395,898,894,2198,2,1399,903,896,2204,786,1
"17416",50000,2,2,1,33,0,0,0,0,1,1,40738,43923,45409,47718,46480,48756,4200,2500,3500,0,2800,1400,0
"17425",210000,2,2,1,43,0,0,0,0,0,0,91152,92917,90651,85295,80416,76946,3348,3381,3400,2684,2744,2892,0
"17431",50000,2,2,2,36,0,0,0,0,0,0,81793,84360,89215,93908,14308,14808,2682,5000,5000,1000,500,302,0
"17462",2e+05,2,1,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17474",240000,2,2,2,43,0,0,0,0,0,0,225159,216829,27620,24873,24511,24000,20000,27662,24873,24511,24000,37645,0
"17475",10000,2,2,1,46,1,1,1,1,1,1,7660,8689,8403,9505,8889,10263,1306,0,1735,0,2000,0,1
"17477",130000,2,1,1,40,0,0,0,0,0,0,989,989,989,989,990,702,991,991,991,992,703,992,0
"17485",80000,2,2,1,40,1,1,0,0,1,0,63340,53262,39422,33954,29070,27785,6,2006,4000,0,1118,3000,0
"17496",140000,2,2,2,37,0,0,0,0,0,0,143118,140955,1876,1876,1876,3372,6400,1876,1876,1876,3372,104005,0
"17502",70000,2,1,1,35,0,0,0,0,0,0,59795,60684,69521,45001,37214,23807,2479,10128,4086,1348,13032,10059,0
"17507",250000,2,2,1,35,1,0,0,0,0,0,92966,37341,38905,35356,34978,35822,1641,2205,2000,2000,1000,1000,1
"17509",70000,2,1,1,35,1,1,1,1,1,1,51143,53185,55030,56530,55027,58461,3500,3300,3000,0,4500,2500,1
"17515",20000,2,2,1,42,1,1,1,1,0,0,8395,8114,10293,9979,10329,10391,0,2479,0,515,377,617,0
"17518",210000,2,2,2,41,0,0,0,0,0,0,165425,169174,171459,177590,180147,184084,8000,6500,9000,7000,7000,7000,0
"17519",60000,2,2,1,41,1,0,0,1,0,0,56483,55643,54941,50291,35829,36602,2203,4687,11,1500,1500,2000,1
"17520",130000,2,1,1,46,0,0,0,0,0,0,15393,16624,18932,22001,3403,3859,1593,3000,4000,0,3860,249,0
"17525",360000,2,1,1,37,0,0,0,0,0,0,5625,367,1726,396,0,0,368,1734,398,2e+05,0,150000,0
"17547",320000,2,2,1,53,0,0,0,0,0,0,319711,33589,34608,38544,44486,52319,3000,3000,6000,8000,10000,1900,0
"17557",350000,2,2,1,50,0,0,0,0,0,0,263390,267494,205636,203844,204114,207448,10532,9219,8797,8004,10012,10006,1
"17560",50000,2,3,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0,900,1800,0,0,0,1
"17582",80000,2,3,1,62,0,0,0,0,0,0,36088,37257,36288,37630,26424,27342,2100,2100,2400,1100,1500,1500,0
"17583",50000,2,2,1,55,1,0,0,0,0,0,41696,41768,42561,42871,7606,11267,1674,2079,2001,500,4423,4000,1
"17587",20000,2,2,3,56,0,0,0,0,0,0,17977,19194,18405,0,380,0,3000,1000,400,380,0,1720,0
"17590",3e+05,2,3,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17593",70000,2,3,2,60,0,0,0,0,0,0,10083,11091,12117,13125,13407,13692,1184,1210,1218,500,500,543,0
"17605",160000,2,2,1,58,0,0,0,0,0,0,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,0
"17615",160000,2,2,1,51,1,0,0,0,1,0,65312,67610,69908,78087,75255,78593,4000,4000,10000,0,5000,3000,1
"17616",5e+05,2,1,2,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17618",210000,2,1,1,54,0,0,0,0,0,0,1494,6545,11755,5808,3974,0,6555,11800,5818,4015,0,0,0
"17625",170000,1,2,2,27,0,0,0,0,0,0,169106,141998,134212,133450,127020,123490,5000,5508,5915,3000,4000,4000,0
"17641",1e+05,1,2,2,25,0,0,0,0,0,0,49199,48285,390,390,390,390,1000,390,390,390,390,390,0
"17643",1e+05,1,1,2,24,0,0,0,0,0,0,33921,34920,36030,37173,35875,36263,1563,1673,1816,1213,1248,1212,0
"17654",180000,1,2,2,25,0,0,0,0,0,0,12891,14275,15737,16603,17395,17182,1600,2000,1500,1003,1003,1006,0
"17655",80000,1,3,2,26,0,0,0,0,0,0,79558,81906,76228,76841,9534,7371,3694,3470,3305,500,300,500,1
"17663",170000,1,2,2,26,0,0,0,0,0,0,85914,78411,57061,49734,14285,136394,10050,5050,6000,3561,139898,6000,0
"17665",130000,1,2,2,22,0,0,0,0,0,0,120479,98341,132260,127335,51104,50536,5601,103012,3965,3508,3011,3033,0
"17680",80000,1,2,2,25,1,0,0,0,0,0,76915,78270,79693,20335,0,0,3149,3039,1550,0,0,0,0
"17685",50000,1,2,2,28,1,0,0,0,0,0,0,50268,50860,40580,44532,46442,53860,3000,5000,5000,3000,1784,0
"17687",60000,1,1,2,28,0,0,0,0,0,0,40784,41723,42665,43254,43757,44378,2001,2001,1690,1501,1617,1502,0
"17710",170000,1,1,2,28,0,0,0,0,0,0,56061,57179,58450,58556,51671,51090,2051,2197,1934,1793,2500,2000,0
"17711",1e+05,1,2,2,29,1,0,0,0,0,1,43531,45103,45779,46912,49715,48791,2600,2200,2200,3900,0,6100,1
"17718",10000,1,2,1,27,0,0,0,0,0,0,10128,9859,9607,9818,10013,9824,1151,1160,1151,346,350,354,0
"17721",30000,1,3,2,28,0,0,0,0,0,0,11064,10030,9019,7970,1479,1635,1159,1159,1000,1479,1635,780,0
"17736",90000,1,2,1,34,0,0,0,0,0,0,86371,85679,87036,88742,49148,48396,3073,3700,3374,1543,1405,1500,1
"17746",10000,1,2,1,40,2,1,1,2,2,2,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1
"17758",330000,1,1,1,40,0,0,0,0,0,0,309055,314927,322077,166654,170008,174723,12500,13306,6000,6000,7333,8000,0
"17760",70000,1,2,2,44,1,1,1,1,1,1,43314,44325,45375,44350,46996,47951,2025,2051,0,3697,1853,1910,1
"17763",80000,1,2,1,35,0,0,0,0,0,0,79875,77201,78535,79296,75274,78051,4000,3500,3322,3000,5007,3000,0
"17767",160000,1,2,2,36,1,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,1000,0,0
"17774",2e+05,1,2,1,39,0,0,0,0,0,0,1543,1109,1048,1294,0,0,1109,1048,1294,0,0,0,0
"17806",240000,1,1,1,38,0,2,1,0,0,0,6333,3360,1291,2740,2241,1060,0,10,2740,2241,0,2731,0
"17815",240000,1,1,2,32,0,0,0,0,0,0,3162,3162,3124,3162,3162,3162,3162,3124,3200,3162,3162,3131,0
"17823",70000,1,2,2,33,1,1,2,2,2,2,26181,37611,37026,38922,38318,38133,12000,0,2500,0,1000,1500,0
"17835",50000,1,2,1,44,0,0,0,0,0,0,48659,34763,16158,11950,9903,10224,1345,1197,1152,495,1014,0,0
"17850",90000,1,2,1,34,0,0,0,0,0,0,53105,54154,55683,56798,58508,63177,2525,3000,2637,3242,6783,0,0
"17855",1e+05,1,2,2,38,1,0,0,0,0,0,106989,98751,32099,18811,9960,10000,3910,1733,1000,1149,10000,0,1
"17863",50000,1,2,2,44,0,0,0,0,0,0,50677,76727,78937,50205,30506,29860,4000,4695,2300,2500,2000,3000,0
"17880",240000,1,2,1,34,0,0,0,0,0,0,225709,228893,232706,187325,129889,123680,8544,9257,8583,4292,5133,4257,0
"17893",110000,1,3,2,34,1,1,1,1,1,1,86345,88492,81753,84368,80262,80529,4504,30,7000,2600,3500,2,1
"17911",280000,1,1,1,34,0,0,0,0,0,0,188698,353481,152132,138990,136778,137641,6337,6000,4974,5041,5215,7000,0
"17914",20000,1,1,2,42,2,1,1,2,2,2,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1
"17928",350000,1,1,2,34,0,0,0,0,0,0,259524,213822,220211,225601,105586,111276,8432,9000,9500,10000,7000,10000,0
"17930",110000,1,2,1,48,1,1,1,0,0,1,65070,69480,67800,69182,73431,72132,5500,0,2512,5400,0,3000,1
"17933",240000,1,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17943",350000,1,2,1,37,0,0,0,0,0,0,219376,221056,224591,255247,259512,283724,7669,7957,35300,9247,29459,20000,0
"17952",280000,1,1,2,36,0,0,0,1,0,0,10831,4211,3057,1333,302,5419,4216,4585,0,302,5419,1005,1
"17960",5e+05,1,1,1,42,0,0,0,0,0,0,47556,36675,9739,579,53599,25276,2016,1049,767,87150,931,1068,0
"17965",160000,1,3,2,31,0,0,0,0,0,0,50901,53859,55814,59726,61615,65939,4000,3000,5000,3000,5000,2000,0
"17972",140000,1,1,2,31,0,0,0,0,0,0,4900,393,0,814,0,0,393,0,814,0,0,0,0
"17986",4e+05,1,1,1,49,0,0,0,0,0,0,749,1503,33956,44258,56526,776,1530,34229,44258,56526,776,2131,0
"17990",4e+05,1,1,2,41,0,0,0,0,0,0,11461,5864,5300,6534,5222,500,5877,5300,6534,0,500,360,0
"17993",220000,1,2,2,39,0,0,0,0,0,0,103159,91253,81847,79489,77040,78892,5000,3000,4000,3000,3000,3000,0
"17997",5e+05,1,1,1,44,0,0,0,0,0,0,48533,49623,50969,52182,52821,53927,2200,2447,2660,2100,2109,2000,0
"18008",20000,1,3,2,36,0,0,0,0,0,0,18786,19015,20149,19870,0,16636,1615,1749,1250,200,20901,1100,0
"18028",320000,1,2,1,36,0,0,0,0,0,0,154188,14512,303265,310715,318340,268942,5000,3e+05,14000,15000,12000,10000,0
"18029",210000,1,2,1,42,0,0,0,0,0,0,0,1145,1000,2000,500,5305,1145,1005,2000,500,5305,3640,0
"18050",140000,1,3,1,50,0,0,0,1,0,0,143090,139095,147204,139896,136922,130098,5411,16000,0,5341,4830,4621,0
"18057",80000,1,3,1,52,0,0,1,1,0,0,27308,29536,31756,30946,31830,0,3000,3000,0,1700,0,0,0
"18066",350000,1,1,1,50,0,0,0,0,0,0,348938,326648,228830,198817,193859,154477,11000,8500,15022,7000,20000,20000,0
"18072",350000,1,1,1,55,0,0,0,0,0,0,3297,11634,12952,39274,5474,14837,11637,12991,39278,6000,14837,931,0
"18087",150000,1,1,1,55,1,0,0,0,0,0,0,780,4639,100940,3284,2090,780,4639,1e+05,3284,2576,2576,0
"18088",360000,1,1,1,62,0,0,0,0,0,0,5875,7279,6894,7143,1787,19526,7289,6918,7148,1792,19541,3689,0
"18090",30000,1,2,3,58,2,1,0,0,0,1,23496,22820,23952,27052,28631,28037,0,1500,3500,2336,0,6900,0
"18097",170000,1,2,1,59,1,1,1,1,1,1,44619,45386,46365,47304,47727,49315,1800,2000,2000,1500,2500,0,1
"18122",50000,2,1,2,26,0,0,0,0,0,0,4197,934,252,0,0,0,1000,252,0,0,0,0,1
"18124",20000,2,1,2,23,0,0,0,0,0,0,16931,17644,18679,18275,7953,8323,1300,1340,1207,300,500,500,0
"18129",180000,2,2,2,24,0,0,0,0,0,0,316,316,316,316,316,316,316,316,316,316,316,316,1
"18153",20000,2,2,2,22,1,1,0,0,0,2,6900,6643,7872,9077,10989,10529,0,1500,1500,2225,0,0,1
"18161",20000,2,1,2,21,0,0,0,0,0,0,2798,3214,647,0,7273,6490,2000,647,489,7273,130,0,0
"18169",80000,2,1,2,23,0,0,0,0,0,0,390,390,390,390,740,552,390,780,390,740,552,4390,0
"18178",130000,2,2,2,22,0,0,0,0,0,0,8570,527,11249,7816,16578,16129,527,11249,1200,16578,0,33232,0
"18181",90000,2,1,2,23,0,0,0,0,0,0,18418,23068,24146,25692,27364,24521,5000,1454,2000,2000,1500,680,0
"18183",20000,2,1,2,23,0,0,0,0,0,0,1207,0,174,1200,1434,0,0,174,1200,1434,0,974,0
"18207",170000,2,1,2,23,0,0,0,0,0,0,15639,14431,15437,13838,14915,10090,1265,3437,2115,2920,1500,1053,0
"18218",50000,2,2,2,23,0,0,0,1,0,0,32206,65339,33329,20935,15809,16133,1630,6348,0,420,593,500,0
"18238",160000,2,1,2,23,0,0,0,0,0,0,77947,78960,79594,49777,327,222,4000,3000,1000,0,222,2682,1
"18246",30000,2,3,1,25,0,0,0,0,0,0,26277,25896,27460,27735,27711,28643,2000,2000,2000,2000,1500,1500,0
"18252",50000,2,1,2,23,0,0,0,0,0,0,47160,51034,50204,44580,4712,3914,5000,4000,1010,5504,5500,5000,0
"18253",30000,2,3,2,23,0,0,0,0,0,0,33171,32678,32218,31963,30942,29945,1524,1537,1755,1207,1076,1188,0
"18256",20000,2,2,2,22,0,0,0,0,1,1,12932,13940,14654,16712,16149,18112,1532,1246,2304,0,2390,634,1
"18257",1e+05,2,2,2,24,1,2,1,0,0,0,84098,83160,81265,83012,84933,94362,1000,0,3100,3300,11000,0,1
"18263",170000,2,2,2,24,0,0,0,0,0,0,64142,54347,55677,59096,50536,15851,3000,3000,5000,10000,5000,6000,0
"18268",130000,2,2,2,27,0,0,0,0,0,0,3359,0,191,2898,4728,5149,0,382,2898,1900,500,500,0
"18272",50000,2,1,2,23,0,0,0,0,0,0,50933,50906,48560,49826,34318,19884,2400,2500,2608,700,3381,0,0
"18280",120000,2,1,2,26,0,0,0,0,0,0,6500,4899,6500,6825,5635,2833,4899,6500,6825,5635,5497,7921,0
"18285",150000,2,2,2,25,0,0,0,0,0,0,44552,43702,44798,44280,38006,32978,2022,2118,1800,1300,1300,1300,0
"18286",210000,2,2,1,47,0,0,0,0,0,0,2295,561,2607,3586,3676,4095,566,2617,3591,3680,4095,8699,1
"18300",150000,2,2,2,24,0,0,0,0,0,0,143212,137963,139520,99814,100810,103233,5500,5500,4500,3500,4000,4000,0
"18303",170000,2,2,2,27,0,0,0,0,0,0,164646,162671,166202,161973,167201,161327,7200,7500,6000,10000,7000,16000,0
"18309",140000,2,1,2,26,0,0,0,0,0,0,131863,136170,139270,137548,96340,94201,6500,6799,5100,3300,3400,7461,0
"18327",280000,2,4,2,25,0,0,0,0,0,0,8574,10420,12211,12639,22439,18096,2000,2000,3000,10000,5096,12704,0
"18334",50000,2,1,2,24,0,0,0,0,0,0,33879,35211,36263,37061,37943,42305,1900,1918,1700,1500,5000,0,1
"18340",1e+05,2,1,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0
"18341",220000,2,2,2,26,0,0,0,0,0,0,1534,3524,2130,7510,1117,916,3524,2130,7521,1117,916,2719,0
"18342",2e+05,2,2,1,27,0,0,0,0,0,0,14753,3670,5865,1303,4579,1107,3670,5865,1303,4579,1107,2109,0
"18353",210000,2,2,2,24,0,0,0,0,0,0,973,4197,1772,7293,1508,2498,4224,2631,8132,1563,2506,2135,0
"18359",340000,2,1,2,27,0,0,0,0,0,0,7453,2928,1564,7726,4536,4961,2942,1586,7742,1300,4985,5956,0
"18371",160000,2,2,2,25,0,0,0,0,0,0,156753,153392,143297,140984,120742,115637,10000,8000,7000,5000,5000,5000,0
"18373",160000,2,2,1,25,0,0,0,0,0,0,116744,94894,97589,78487,78592,81326,4000,4500,3000,3000,4000,5000,0
"18374",5e+05,2,1,2,25,0,0,0,0,0,0,119193,163856,170201,162212,145184,118467,70005,10051,6119,7303,15090,10191,0
"18384",20000,2,1,2,25,0,0,0,0,0,0,15312,2846,0,0,0,0,3000,0,0,0,0,0,0
"18385",10000,2,1,2,24,0,0,0,0,0,1,5707,6728,7865,7105,8298,8020,1123,1260,1500,1470,0,1500,0
"18387",150000,2,2,2,25,0,0,0,0,0,0,69333,2299,5290,17205,27130,3801,3401,5294,17211,14635,1,32784,0
"18398",130000,2,1,2,26,0,0,0,0,0,0,11149,3150,8552,5459,2850,9611,3160,8591,5463,2855,9611,8901,0
"18404",150000,2,2,2,26,0,0,0,0,0,0,11474,15023,17467,19789,20173,21696,5001,3000,2616,1000,2000,1000,0
"18408",60000,2,2,2,27,0,0,0,0,0,0,41546,45025,38840,31965,30297,29814,5845,2000,1812,1037,1218,1085,0
"18411",130000,2,1,2,25,0,0,0,0,0,0,123945,127883,133400,0,0,0,6000,9000,0,0,0,0,0
"18414",60000,2,1,2,24,0,0,0,0,0,0,6686,1049,14020,4880,2034,978,1049,14020,4880,2233,2968,8067,0
"18417",20000,2,1,2,25,0,0,0,0,0,0,14785,15262,17650,19311,18650,20061,3000,2650,2000,1000,1561,1000,0
"18435",120000,2,2,1,26,0,0,0,0,0,0,9267,29600,1980,0,0,10853,29600,1980,0,0,42138,26341,0
"18442",150000,2,1,2,27,0,0,0,0,0,0,35688,14736,36490,3125,7603,2995,14820,36672,3232,7641,3010,982,0
"18446",2e+05,2,2,2,24,0,0,0,0,0,0,225931,229787,233553,206398,145825,140249,8271,8182,6576,5073,5095,5172,0
"18448",70000,2,2,2,25,0,0,1,1,1,2,33390,34832,35472,38369,42729,41496,2000,1500,3500,5300,0,0,1
"18454",80000,2,2,2,27,0,0,0,1,0,0,78933,78244,81584,78795,79402,80385,3400,6900,0,2800,3100,3000,0
"18460",1e+05,2,2,1,29,0,0,0,0,0,0,118008,116686,113939,111079,107257,105377,5614,5600,5500,4500,5000,6000,0
"18461",190000,2,2,2,29,0,0,0,0,0,0,4460,5531,20867,12895,9968,9968,5537,20879,12895,0,0,0,0
"18464",90000,2,2,2,26,1,1,1,1,1,1,50200,49092,53295,53826,54548,55525,0,5000,2000,2200,2000,2500,0
"18467",40000,2,2,1,28,1,1,2,1,1,1,31131,33815,33002,32173,34629,33940,3500,0,0,3000,0,2000,0
"18476",310000,2,2,1,25,0,0,0,0,0,0,191767,185445,188255,187384,184222,183544,6612,8321,7022,6021,6005,6042,0
"18481",20000,2,1,2,23,0,0,0,0,0,0,1174,1283,0,2616,600,0,1283,0,2616,600,780,1398,1
"18492",2e+05,2,1,2,27,1,0,0,0,0,0,0,0,0,0,3012,3021,0,0,0,3012,9,363,0
"18499",240000,2,1,2,25,1,0,0,0,0,0,0,587,0,2417,0,0,587,0,2417,0,0,7642,0
"18512",30000,2,1,2,27,0,0,1,1,1,1,10562,12873,14371,13843,15611,15221,2500,2000,0,2000,0,1000,0
"18518",30000,2,2,2,26,0,0,0,0,0,0,27110,27460,29710,29452,11124,0,1455,3623,2000,1038,0,0,1
"18521",210000,2,1,2,26,0,0,0,0,0,0,23245,8487,17950,18915,19359,21604,3487,10000,2000,1000,3000,1000,0
"18528",90000,2,2,2,26,1,1,1,0,0,0,87606,91430,88705,65632,49431,50864,7063,7,2054,1800,2864,3197,1
"18530",360000,2,2,2,28,0,0,0,0,0,0,12393,3434,79795,49160,2847,0,3445,80401,32083,2907,13,20303,0
"18562",440000,2,2,2,27,0,0,0,0,0,0,197019,182336,182617,166031,148157,142034,6040,12538,5047,10522,6082,10018,0
"18563",180000,2,2,2,27,0,0,0,0,0,0,16996,9049,9744,8907,557,0,1249,1144,1907,557,0,0,0
"18569",2e+05,2,1,2,28,0,0,1,0,0,0,38783,62793,1286,1117,1117,0,26286,0,1117,1117,0,1128,0
"18574",2e+05,2,1,1,28,0,0,0,0,0,0,1878,576,4251,1358,300,0,576,4251,1358,300,8909,5670,0
"18602",120000,2,2,2,29,1,1,0,0,0,0,103944,97248,99283,101935,102754,105924,0,4500,5200,4000,5000,7200,0
"18610",80000,2,2,2,26,0,0,0,0,0,0,35220,38215,38598,40560,40968,42321,4000,5390,3000,1453,2000,1677,0
"18618",50000,2,1,2,30,0,0,0,0,0,0,31205,23646,24418,25938,27067,28193,2000,2000,2000,1500,1500,1500,0
"18620",180000,2,1,2,28,1,0,0,0,0,0,0,652,0,326,2005,474,652,0,326,2005,474,326,0
"18622",50000,2,2,1,27,0,0,0,0,0,0,45632,42750,39776,33164,34781,30231,1837,2500,1390,2007,2000,2000,0
"18627",30000,2,2,2,25,0,0,0,0,0,0,28494,28139,27480,26960,27215,27977,1750,1804,1800,1000,1200,1500,1
"18639",120000,2,1,2,29,0,0,0,0,0,0,111625,110488,107488,97021,86283,87345,4012,4000,5000,3000,3300,3010,0
"18641",30000,2,2,2,22,0,0,0,0,0,0,20439,21664,18969,23317,17689,20013,1595,2000,5000,0,5400,300,0
"18652",350000,2,1,2,30,0,0,0,0,0,0,856,187,375,187,242,184,187,376,187,243,184,828,0
"18664",20000,2,1,2,23,0,0,0,0,0,0,14302,15748,16986,18656,19101,20345,2000,1500,2000,1000,1500,3000,0
"18665",80000,2,1,2,27,0,0,0,0,0,0,52652,53774,54909,56035,57598,59164,2000,2000,2039,2500,2500,2500,1
"18672",130000,2,2,1,28,1,0,0,0,0,0,98606,100143,50456,50000,0,0,4500,2500,1000,0,0,0,0
"18675",180000,2,2,2,28,2,2,2,2,2,2,197231,194309,189981,185559,181137,184009,0,0,0,0,6000,0,1
"18681",80000,2,2,2,23,0,0,0,0,0,0,50456,30342,27591,28166,28330,28524,1432,1476,1441,995,1021,1138,0
"18693",220000,2,2,2,30,0,0,0,0,0,0,32357,30971,31277,23258,4546,6470,2000,1377,8011,165,2000,1000,0
"18695",5e+05,2,2,2,31,0,0,0,0,0,0,0,0,0,0,1796,0,0,0,0,1805,0,18268,0
"18699",260000,2,2,2,28,0,0,0,0,0,0,75841,69490,67107,28081,12767,4200,3008,2005,3036,5000,2200,1000,0
"18702",270000,2,2,1,27,0,0,0,1,0,0,24769,22546,21345,14852,18669,25175,4000,5000,0,10000,7000,2000,0
"18703",30000,2,2,2,28,0,0,0,0,0,0,6731,0,0,0,0,0,0,0,0,0,0,0,0
"18706",180000,2,1,2,28,1,1,1,1,0,0,5930,5689,8414,8062,5052,2806,0,3000,0,200,0,0,1
"18708",110000,2,1,2,27,0,0,0,0,0,0,112938,113331,108567,110772,111946,111853,6000,5500,5500,4500,4400,4400,0
"18710",140000,2,1,2,28,0,0,0,0,0,0,7588,15557,18886,9476,5040,6070,17015,19030,10000,10000,6100,22000,0
"18732",30000,2,2,1,29,1,1,1,1,1,1,26799,26002,27293,26551,30223,30592,5000,2000,0,4400,1600,0,0
"18733",2e+05,2,2,1,26,0,0,0,0,0,0,98822,95634,94933,96554,65905,1528,4300,3500,5000,5000,1000,0,0
"18736",2e+05,2,1,1,30,0,0,0,0,0,0,4833,6370,2342,810,9743,1000,6370,2342,810,10253,1000,7079,0
"18757",40000,2,3,1,23,1,2,1,1,1,0,8244,7966,9331,9729,9424,9621,0,1642,700,0,349,872,1
"18759",1e+05,2,2,2,23,0,0,0,0,0,0,82323,45756,9187,5408,12920,9656,1000,9187,5408,12920,9656,4737,0
"18763",230000,2,1,1,30,0,0,0,0,0,0,37719,30341,25981,24092,65840,56538,3025,5000,5000,65840,2000,2000,0
"18787",120000,2,2,1,33,0,0,0,0,0,0,90575,88443,88681,87364,87742,87943,3204,3214,4001,3254,3325,3500,0
"18792",1e+05,2,1,2,30,2,2,1,1,1,1,95890,95434,97410,98611,100787,102261,2000,4400,3700,4700,3300,3700,0
"18798",1e+05,2,1,2,30,0,0,0,0,0,0,91844,90375,81572,71451,68530,66844,3200,3007,3200,3000,3500,2600,0
"18805",2e+05,2,1,1,27,1,0,0,1,0,0,0,2500,653,653,653,0,7052,653,0,0,0,1300,0
"18810",120000,2,2,2,30,0,0,0,0,0,0,2680,14770,7817,416,270,0,14770,7832,416,270,0,0,0
"18819",190000,2,2,1,36,0,0,0,0,0,0,185788,185959,179458,162482,158137,157956,7483,5902,7061,4902,6057,5381,0
"18829",80000,2,2,1,29,0,0,0,0,0,0,63899,62048,49814,45292,43190,39457,2500,2500,2010,2000,2000,2000,1
"18842",30000,2,1,2,26,1,1,1,1,0,0,13890,15374,16141,15593,15908,16757,2000,1300,0,564,1100,1000,1
"18850",190000,2,2,1,46,0,0,0,0,0,0,80903,83900,86897,90399,85698,88400,5000,5000,5600,3000,4000,4500,0
"18854",260000,2,1,1,31,0,0,0,0,0,0,555,8078,27201,27879,28420,39206,8078,20000,2000,2000,12000,0,0
"18856",80000,2,3,1,37,0,0,0,0,0,0,77480,75329,64228,49103,48649,49701,3000,2500,1800,2000,1800,2000,1
"18885",70000,2,3,2,32,1,1,1,0,0,1,23741,26021,24419,23541,10576,6985,4000,0,2000,1000,0,4000,1
"18893",50000,2,2,3,31,1,1,2,1,1,1,39193,42816,42838,43335,44220,45159,4600,1000,1500,1900,1800,1200,1
"18898",50000,2,2,1,30,0,0,0,0,0,0,40596,41632,42687,40614,29356,29815,2000,2047,3246,1164,1048,1100,0
"18903",10000,2,2,1,49,1,0,0,0,0,0,2240,3100,4116,5280,5543,5605,1057,1073,1237,500,300,205,1
"18909",180000,2,3,1,28,0,0,0,0,0,0,113125,67864,31613,25220,8654,4837,1923,1501,1000,0,0,49347,0
"18912",90000,2,3,1,35,0,0,0,0,0,0,13865,5128,6911,8774,9622,9824,2054,6911,2000,1000,357,1000,0
"18915",210000,2,1,2,30,0,0,0,0,0,0,7631,5583,5583,5583,5583,5500,5583,5583,5583,5583,5500,5823,0
"18916",80000,2,2,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18919",20000,2,3,1,44,0,0,0,1,1,1,7661,8981,10860,12380,11400,0,1457,2600,2000,0,0,0,0
"18929",190000,2,1,2,31,0,0,0,0,0,0,132946,136809,140664,144395,147642,151410,6000,6000,6000,5500,6000,5500,0
"18938",280000,2,3,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18940",360000,2,2,2,34,0,0,0,0,0,0,724,1232,291,776,0,312,1232,291,776,0,312,576,0
"18942",160000,2,2,1,37,0,0,0,0,0,0,27720,14413,13484,6714,0,3583,5000,5017,5000,0,6774,0,0
"18943",250000,2,3,1,43,0,0,0,0,0,0,8443,13782,22997,24209,23122,4000,13829,22997,25071,23122,4000,28650,0
"18944",320000,2,1,2,27,0,0,0,0,0,0,19950,24544,31236,66091,5800,5800,5000,10000,36091,5800,0,464,0
"18946",80000,2,3,1,32,0,0,0,0,0,0,58091,58247,59495,58832,57677,58066,2700,2800,2100,2181,2500,2300,0
"18951",240000,2,2,1,46,0,0,0,0,0,0,233438,240715,246000,0,0,0,11250,10950,0,0,0,672,0
