"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
"13372",80000,2,1,2,39,0,0,0,0,0,0,0,1357,3446,4969,0,2650,1581,3466,4969,0,2650,935,0
"13380",5e+05,1,1,2,42,1,0,0,0,0,0,419352,428101,436809,443840,452841,468305,17008,17326,16101,16634,23501,20623,1
"13385",20000,2,3,2,24,1,0,0,0,0,0,0,4485,0,0,0,0,13148,433,0,0,0,0,1
"13387",160000,1,2,2,24,0,0,0,0,0,0,76054,73992,73246,71321,141494,72913,3275,3000,3000,3000,3500,2500,0
"13392",160000,2,2,2,36,0,0,0,0,0,0,2992,1300,8899,6257,0,12151,1300,12038,10696,613,14262,0,0
"13401",260000,1,2,1,39,1,0,0,1,0,0,110529,113505,114531,111037,95454,96370,7010,7004,15,3000,3000,3000,1
"13403",50000,1,3,2,41,0,0,0,0,0,0,15502,14446,10339,10766,10945,11214,1500,1500,600,500,600,500,0
"13405",50000,1,3,2,53,0,0,0,0,0,0,48019,49127,43711,33626,19371,19808,2279,1902,1000,841,900,692,0
"13415",160000,2,2,1,39,1,1,1,0,0,0,40712,29920,0,0,0,0,0,0,0,0,0,0,0
"13417",130000,2,3,1,40,0,0,0,0,0,0,102650,0,0,0,0,0,0,0,0,0,0,0,0
"13418",20000,1,2,2,36,0,0,0,0,0,0,15198,19590,18514,30382,0,0,5000,2000,1000,6000,0,0,1
"13425",210000,2,2,2,25,0,0,0,0,0,0,79453,61742,65068,73934,74752,82638,3000,5000,10000,2800,10000,5000,1
"13427",130000,2,1,2,28,0,0,0,0,0,0,31283,32045,28974,23386,23958,24740,1900,1500,1000,1100,1337,1500,1
"13428",240000,2,2,1,48,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,1
"13429",80000,1,3,1,65,0,0,0,0,0,0,25043,17472,8922,3932,2900,0,1374,1026,3944,3208,0,0,0
"13436",240000,1,2,1,62,0,0,0,0,0,1,1901,3855,3802,1901,2165,1965,3855,1901,0,2165,0,108,0
"13446",50000,1,1,2,64,0,0,0,0,0,0,46351,20055,18725,17848,14610,11314,1377,1165,522,1000,485,426,0
"13449",20000,1,3,2,23,0,0,0,0,0,0,17010,0,19970,19580,20180,20000,0,21490,600,600,600,0,0
"13450",30000,1,2,1,33,0,0,0,0,0,0,34914,35000,0,0,0,0,1000,18000,0,0,0,0,0
"13459",80000,1,2,2,28,0,0,0,0,0,0,10394,86115,77955,49955,47700,48689,77900,3694,1694,1454,1499,1711,0
"13461",120000,2,2,1,42,0,0,0,0,0,0,117059,117000,116955,109973,108693,104890,5026,4541,4100,4100,4000,4000,0
"13465",2e+05,1,1,2,41,0,0,1,0,0,0,24720,20982,20398,19888,22713,19405,3000,0,8000,5000,3000,0,0
"13466",30000,1,2,2,25,0,0,0,1,0,0,7298,8322,9826,9519,10362,11187,1147,1651,0,1000,1000,1000,1
"13476",260000,2,1,2,31,0,0,0,0,0,0,180891,165412,108223,108860,80757,79073,8250,5500,5000,3500,3000,4000,0
"13489",50000,1,2,1,49,0,0,0,0,0,0,28788,21485,18800,17272,14226,14991,1377,1500,500,2000,1000,2000,0
"13491",60000,1,2,1,35,0,0,0,0,0,0,60130,60655,56106,29270,29412,29798,3007,3015,5000,2000,3000,3000,0
"13494",250000,2,3,2,47,0,0,0,0,0,0,7363,27415,0,1930,1643,1687,27474,0,1930,1643,1687,0,0
"13497",50000,1,1,1,57,0,0,0,0,0,0,42624,39943,7218,6946,6808,6542,2173,1248,366,500,384,500,0
"13507",240000,2,1,2,29,0,0,0,0,0,0,191059,197548,203823,216971,223048,228755,10000,10000,17000,10000,10000,8000,0
"13509",20000,2,3,2,22,1,1,0,0,0,0,19393,18801,19077,11993,0,0,0,1023,240,0,0,0,1
"13516",280000,2,2,1,26,0,0,0,0,0,0,256455,245712,231025,182159,80747,51689,8354,5501,4293,2079,1892,20012,0
"13522",50000,2,3,1,35,0,0,0,0,0,0,48829,49789,19726,20074,20121,17021,2046,3000,1500,1000,1600,1500,0
"13530",1e+05,2,1,1,37,0,0,0,0,0,0,70113,71567,72410,73846,75556,77742,3181,2628,2640,2897,3600,2500,0
"13531",2e+05,1,1,1,37,0,0,0,0,0,0,4052,4503,0,1115,1336,1878,4520,0,1115,1336,1878,0,1
"13532",20000,1,2,2,39,0,0,0,0,0,0,8799,9671,11500,0,0,0,1171,2000,0,0,0,0,0
"13543",1e+05,2,1,2,24,1,0,0,0,0,0,76831,72100,66575,68499,69584,71247,4037,3000,3000,3000,3000,2600,0
"13552",5e+05,2,2,1,66,0,0,0,0,0,0,3718,1755,2988,11645,13237,303512,1755,2988,11645,13237,303512,0,0
"13558",260000,2,4,2,33,0,0,0,0,0,0,18457,22815,27086,27821,30767,29890,5000,5000,1137,5000,1085,5000,0
"13560",270000,1,2,2,44,0,0,0,0,0,0,274610,274870,258759,225454,225032,225698,10556,10050,8370,8510,8250,10671,0
"13570",80000,1,2,1,40,0,0,0,0,0,0,5810,216,5741,6143,7039,26799,216,7741,500,1000,20000,1500,0
"13571",5e+05,1,1,2,32,0,0,0,0,0,0,11086,22919,35937,31227,21135,2632,23008,20046,5075,5103,2646,20642,0
"13573",50000,2,2,2,24,0,0,0,0,0,0,45404,38383,39851,27258,27679,28619,1700,2156,1200,1010,1400,970,0
"13581",30000,1,2,2,54,0,0,1,1,1,1,10568,13075,13565,13055,13525,0,3000,1000,0,1000,2000,0,0
"13585",140000,1,2,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13586",30000,2,2,1,27,1,1,1,2,2,2,26648,27536,28203,29048,29903,30431,1600,1400,1600,1600,1600,1000,0
"13589",50000,2,1,2,23,0,0,1,0,0,0,8225,2763,2545,1170,2480,8047,5308,0,1170,2480,8047,4428,0
"13590",120000,2,1,1,35,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,150,974,0
"13593",360000,2,1,1,36,0,0,0,0,0,0,2471,467,10947,9594,0,0,1000,11000,0,0,0,37704,0
"13595",190000,2,2,2,40,0,0,0,0,0,0,18255,18779,0,0,0,0,19241,0,0,0,0,0,0
"13598",30000,2,2,2,23,0,0,0,0,0,0,25287,26501,30300,25806,26149,25478,2011,5000,868,1092,3000,1500,0
"13602",70000,2,3,1,36,0,0,0,1,0,0,28518,29558,32054,31239,31935,32602,1504,3000,0,1200,1200,1300,1
"13604",3e+05,1,3,1,37,0,0,0,0,0,0,4926,2847,3351,1961,4409,2503,2855,3357,1965,4419,2509,1139,0
"13605",30000,2,2,2,22,1,1,1,1,1,1,26163,26449,27915,27170,29071,29446,1000,2201,0,2500,1001,6,0
"13611",1e+05,2,1,1,58,1,1,1,1,1,1,27044,26325,30882,30090,34419,33714,0,5000,0,5000,0,5000,1
"13612",280000,1,1,2,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13621",150000,2,2,1,36,0,0,1,0,0,0,141460,145408,142139,137453,139827,136320,8021,5066,6000,5029,5016,5100,0
"13627",1e+05,2,1,2,35,0,0,0,0,0,0,99031,90779,84891,76232,77833,74885,3300,4300,3000,2626,2913,2600,0
"13629",280000,2,1,2,27,0,0,0,0,0,0,56144,58180,34855,36000,37684,22478,5000,5000,2000,2000,2000,2000,0
"13630",60000,1,2,2,51,0,0,0,0,0,0,10304,11330,12334,13319,14447,15549,1500,1500,1500,1500,1500,1500,1
"13631",160000,2,1,2,31,1,0,0,0,0,0,0,0,0,0,10199,0,0,0,200,10199,303,0,0
"13633",50000,2,1,2,28,0,0,0,0,0,0,2926,1252,435,1309,589,1210,1254,435,1309,589,1210,1065,0
"13636",2e+05,2,1,1,32,0,0,0,0,0,0,846,810,1198,6081,4203,3044,864,1198,6081,4203,3044,0,0
"13645",50000,1,2,1,47,0,0,0,0,0,0,0,0,2640,0,1000,4702,2640,2640,1500,1000,4702,36015,0
"13647",270000,2,2,2,30,0,0,0,0,0,0,280435,276971,225836,219426,210514,180129,13600,8000,7000,10000,7000,10000,0
"13652",280000,2,1,2,35,0,0,0,0,0,0,211645,213513,106539,106361,108590,110915,6445,5245,3800,3881,4069,4035,0
"13654",180000,2,1,2,25,0,0,0,0,0,0,112403,83515,71259,66661,62770,58067,3500,3500,3000,3000,2300,2400,0
"13658",20000,1,2,2,33,0,0,0,0,0,0,18357,18668,19597,19589,19275,0,1471,1400,392,386,0,0,0
"13659",140000,1,1,2,27,0,0,0,0,0,0,72274,70098,60180,43920,42670,41584,3231,2290,3499,1800,2000,2000,0
"13660",360000,1,2,2,28,0,0,0,0,0,0,0,0,0,0,1090,8788,0,0,0,1090,7910,170027,0
"13664",210000,2,1,1,35,0,0,0,0,0,0,3805,0,0,0,0,0,0,0,0,0,0,0,0
"13670",2e+05,2,1,2,39,0,0,0,0,0,0,7475,15540,3889,10496,31948,33016,15617,3927,10549,32108,33181,8910,0
"13675",20000,1,2,2,23,0,0,1,1,0,0,9811,15726,15723,15173,15925,16245,6097,547,0,1000,585,1000,0
"13681",130000,1,1,2,43,0,0,0,0,0,0,130874,132743,131862,101971,101689,101303,5500,6000,4000,4000,4000,3800,0
"13682",50000,2,2,2,23,0,0,1,1,0,0,10587,25768,12218,13656,15918,10771,3500,2500,1980,3500,1000,0,0
"13685",20000,1,3,2,23,0,0,0,0,0,0,2331,3544,3064,1587,0,3107,2700,2300,2100,0,5000,0,1
"13691",240000,2,1,2,30,0,0,0,0,0,0,325,18428,32384,22749,7804,290,18428,15000,0,0,300,350,0
"13695",210000,2,2,1,30,0,0,0,0,0,0,134664,136326,135173,124843,125294,104545,6006,5005,8500,4392,4000,4000,0
"13698",20000,2,2,2,43,0,0,0,0,0,0,20212,20749,19930,15961,20107,19275,1415,1400,421,6000,3000,13000,0
"13699",130000,1,3,1,44,0,0,0,0,0,0,123770,122189,118909,84865,86846,88069,4600,4871,3500,3500,3500,3100,0
"13709",30000,2,2,2,25,0,0,0,1,1,1,25664,26693,28456,29687,30690,31093,1448,2211,2000,1626,1049,11,0
"13711",90000,1,3,1,45,0,0,0,0,0,0,13366,14394,16044,16080,16569,16744,1250,1900,600,747,599,775,0
"13714",170000,1,1,2,24,0,0,0,0,0,1,169883,171851,158426,96704,101555,97884,6808,4625,3510,9100,0,3500,0
"13716",30000,1,3,2,39,1,1,0,0,0,0,27934,27206,28404,24865,24528,25011,0,2000,1100,1100,1042,917,1
"13721",170000,1,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13724",2e+05,2,2,1,43,0,0,0,0,0,0,1875,2239,316,2681,3486,2296,2239,316,2681,3486,2296,3413,0
"13731",30000,1,3,1,36,0,0,0,0,0,0,1493,1555,390,780,390,390,1858,390,780,0,390,0,0
"13734",220000,1,1,2,32,0,0,0,0,0,0,17715,316,632,632,316,316,316,632,316,0,316,632,0
"13740",30000,1,1,2,35,0,0,0,0,0,0,26974,28144,28280,25990,25999,26425,2000,1339,849,1125,1043,0,1
"13745",5e+05,2,1,2,32,0,0,0,0,0,0,298809,304686,307591,312314,318647,325369,12475,12650,11354,11545,12000,11000,1
"13746",90000,2,1,2,29,1,1,0,0,0,0,9370,9078,10267,10350,10564,10771,0,1500,550,529,531,550,1
"13753",270000,2,1,2,32,0,0,0,0,0,0,54914,55423,57875,57456,33334,31723,3000,5000,3300,1337,1500,1000,0
"13767",180000,2,3,1,43,1,0,0,0,0,0,0,2602,498,498,1835,11337,2602,498,498,1835,10000,380,1
"13768",290000,1,2,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13776",450000,1,1,1,48,0,0,0,0,0,0,20938,80176,37417,22048,20926,13187,80191,37417,22080,20926,13337,88744,0
"13781",390000,2,1,2,35,0,0,0,0,0,0,245997,243904,244361,243287,247613,246330,10800,9110,10000,9200,9000,15000,1
"13783",130000,1,1,2,29,0,0,0,0,0,0,110524,108204,99784,71451,67024,62655,10000,5000,4000,4000,7500,8200,0
"13785",290000,1,2,1,46,0,0,0,0,0,0,196566,168372,171699,133147,135147,127087,7800,7839,4706,5400,4604,4900,0
"13792",220000,2,1,1,48,0,0,0,0,0,0,3467,3327,839,0,1856,1528,3340,840,3,1859,2134,1648,0
"13797",50000,2,2,1,27,1,1,1,1,1,1,15345,14812,16696,16134,17380,16958,0,2137,0,1503,0,800,0
"13799",220000,1,3,1,42,0,0,0,0,0,0,285,825,0,1230,3227,3820,825,0,1230,3227,3820,3650,0
"13802",80000,2,3,2,24,1,0,0,0,0,0,58850,59867,47925,23642,21707,20544,2700,4500,1000,933,5000,500,0
"13804",2e+05,1,1,2,32,0,0,0,0,0,0,396,396,396,396,396,396,396,396,396,396,396,396,0
"13811",2e+05,2,3,2,49,0,0,1,0,0,0,196272,209034,203592,194238,192451,196355,17500,0,7000,7350,7300,11500,0
"13813",10000,1,3,1,30,0,0,2,1,0,0,8315,11267,10626,10160,10052,9635,3258,0,0,357,400,300,0
"13833",210000,2,1,1,38,0,0,0,0,0,0,4868,13118,16114,3353,10775,2938,13174,16114,3353,10775,3000,16520,0
"13841",260000,2,1,2,29,0,0,0,0,0,0,203896,196219,188608,172722,159826,146891,7282,6486,5712,5647,5386,5000,0
"13847",5e+05,1,3,1,49,0,0,0,0,0,0,74919,70287,10546,0,0,0,1862,1074,4753,5475,3751,28598,0
"13850",410000,2,2,2,42,0,0,0,0,0,0,37492,33535,7267,14190,132106,289397,1625,1031,14224,132116,163020,10014,0
"13852",50000,1,3,2,38,0,0,0,0,0,0,47350,44948,40326,19576,19565,19531,1772,1301,835,856,854,672,0
"13854",1e+05,2,1,2,47,0,0,0,0,0,0,22970,0,0,0,0,0,0,0,0,0,0,0,0
"13857",170000,2,1,1,50,0,0,0,0,0,0,3955,5269,1986,1611,316,1608,5269,1986,1611,316,1608,2957,0
"13860",340000,2,1,2,29,0,0,0,0,0,0,82922,81084,74530,66897,64699,35540,3600,2962,2500,1800,1000,1000,0
"13866",360000,2,1,1,34,0,0,0,0,0,0,9100,15658,1874,6330,0,0,15658,1874,6330,0,0,0,0
"13867",50000,1,1,2,23,0,0,0,0,0,0,8003,9025,9868,9406,9605,9805,1310,1153,400,350,360,350,0
"13870",1e+05,1,2,2,41,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0
"13871",20000,2,1,2,29,0,0,0,0,0,0,3417,0,0,1718,1238,1831,4,0,3000,0,1831,1500,1
"13878",290000,2,2,1,36,0,0,0,0,0,0,154336,125684,111298,82204,82792,83832,3600,3010,3000,2500,3000,2500,0
"13889",50000,1,2,1,31,0,0,0,1,1,1,42159,43172,46450,45402,48677,47740,2000,4000,0,4000,0,2300,1
"13892",30000,2,2,2,22,1,0,0,0,0,0,0,19786,20517,13167,10686,10074,21286,1154,413,372,500,1225,0
"13924",5e+05,1,1,1,44,0,0,0,0,0,0,6723,17385,32046,32530,18896,17049,17410,32077,32579,18914,17069,16738,0
"13930",50000,1,3,2,44,0,0,0,0,0,0,40151,38951,28984,29422,0,0,2000,2000,2000,0,0,0,0
"13932",150000,2,1,2,28,0,0,0,0,0,0,893,2300,0,0,2222,0,2300,0,0,2222,0,0,0
"13934",1e+05,2,2,2,24,1,0,0,1,1,0,17938,20486,21644,9209,6495,78080,2842,3000,0,6000,80900,0,1
"13945",320000,1,1,1,40,1,0,0,0,0,0,14,1200,2987,0,2670,0,1205,3002,0,2683,0,0,0
"13952",190000,1,3,1,38,0,0,0,0,0,0,94921,97397,99789,102131,104491,106755,4000,4000,4000,4000,4000,4000,0
"13953",470000,2,1,1,46,0,0,0,1,0,0,42974,45277,54321,52932,46712,45537,3000,10000,0,6000,5000,10000,0
"13958",60000,2,1,2,25,0,0,0,0,0,0,16006,16840,18001,18048,12583,12754,1400,1500,500,700,500,1000,0
"13962",140000,1,1,2,27,0,0,0,0,0,0,7845,12338,13919,14019,4347,4729,5000,3000,300,500,4000,6000,0
"13965",360000,2,1,2,39,0,0,0,0,0,0,3377,37305,5721,11379,7939,7081,37500,5749,11436,7978,3566,6109,0
"13979",190000,1,2,1,37,1,1,0,0,0,0,49541,48458,46423,38493,0,0,0,1400,770,0,0,0,0
"13986",210000,2,1,2,26,0,0,0,0,0,0,6608,3582,63527,32088,16731,62561,3582,63000,20000,5000,52343,15000,0
"13990",180000,2,1,2,26,0,0,0,0,0,0,4312,2117,5944,2102,10214,0,2117,5944,2102,10214,0,0,0
"13993",220000,2,2,1,33,1,1,0,0,0,0,223904,211137,197721,181231,182649,182644,0,8240,6549,6605,6490,6319,1
"13994",2e+05,1,1,2,60,0,0,0,0,0,0,12716,12453,21910,12474,17785,12500,12453,21957,12474,17811,12500,0,0
"13995",120000,2,2,2,54,0,0,0,0,0,0,20157,19295,13531,10129,11581,12782,2000,1500,1500,2000,1782,2000,0
"13997",50000,1,2,1,35,0,0,0,0,0,0,49008,49198,34239,14448,28799,29199,2171,2021,930,31074,1503,1030,0
"13999",240000,2,1,2,27,1,1,0,0,0,0,21260,20643,38552,18580,12773,5423,0,19000,437,1000,1000,5503,0
"14001",70000,2,3,1,45,0,0,0,0,0,0,69877,68751,69744,50190,49603,49469,2600,2215,2000,1800,2000,2000,0
"14002",50000,2,3,1,25,1,0,0,0,0,0,49805,50654,41776,17083,9412,1038,2025,2062,2016,1022,1388,19000,1
"14004",170000,1,1,1,41,0,0,0,0,0,0,56742,49176,41969,37409,36214,30798,5019,10041,5012,5024,5012,11174,0
"14008",210000,1,3,2,27,0,0,0,0,0,0,22431,2004,45408,28138,6356,2900,2010,45408,28138,2900,0,22427,0
"14009",50000,1,1,1,41,1,1,0,0,0,0,48063,46565,38617,8999,8870,5876,0,1906,500,500,300,1000,1
"14011",190000,1,2,2,36,0,0,0,0,0,0,58107,60172,62206,63612,65422,67334,3000,3034,2439,3000,3000,3000,0
"14024",210000,1,1,2,26,0,0,0,0,0,0,204824,209873,214775,111893,107697,105578,10000,10000,5000,4000,4000,4000,0
"14030",50000,1,2,3,35,0,0,0,0,0,0,4943,49411,48859,10076,8442,8610,45200,1285,332,306,308,173,1
"14031",2e+05,1,2,1,40,0,0,0,0,0,0,1296,2035,120921,126429,85500,81305,2564,124500,8000,3500,4000,3000,0
"14035",60000,2,3,1,44,1,0,0,0,0,0,32202,29503,29538,29971,29798,28679,1802,1737,1170,1189,1230,1100,1
"14037",90000,2,2,1,41,1,1,0,0,0,0,28636,0,0,0,0,0,0,0,0,0,0,0,1
"14045",120000,1,2,1,51,0,0,0,0,0,1,115771,118818,119395,108802,99988,84253,5829,5900,4100,7100,0,17400,1
"14067",120000,1,1,2,28,0,0,0,0,0,0,35220,38036,38746,40107,41464,42680,3700,1640,2000,2000,2000,1800,0
"14068",4e+05,2,2,2,37,0,0,0,0,0,0,8948,10306,22263,20511,27808,8342,10306,22263,20568,27808,8342,14187,0
"14072",20000,2,3,1,38,0,0,0,0,0,0,1118,12776,11417,16449,6989,2021,12783,1000,6782,670,2021,0,0
"14075",70000,2,1,1,38,0,0,0,1,1,1,64839,65184,69361,69836,71179,69484,2400,5700,2600,3000,0,2800,1
"14076",160000,2,2,1,38,0,0,0,0,0,0,61934,65918,67214,71604,75500,83933,5000,3000,6000,6000,10000,5000,0
"14078",130000,2,1,2,26,0,0,0,0,0,0,7852,8871,9883,10079,10289,10495,1152,1164,360,372,376,540,1
"14079",70000,2,2,2,42,1,1,1,1,1,1,44689,45669,46621,45573,48678,47744,2000,2000,0,4000,0,2000,1
"14089",70000,2,3,1,47,0,0,0,0,0,0,70798,69923,66375,63639,64973,66391,2500,2350,2300,2360,2500,2300,1
"14098",80000,2,1,2,26,0,0,0,0,0,0,19891,20650,21002,19478,17882,5120,1576,1424,576,1000,102,300,0
"14104",210000,2,2,1,36,0,0,0,0,0,0,124011,119970,68742,65557,65287,64428,5011,3000,3000,3000,3000,2500,0
"14108",150000,1,1,1,39,0,0,0,0,0,0,65627,64803,62844,61785,61136,57287,2982,2803,2019,2060,2098,2024,0
"14117",50000,1,1,2,27,1,1,1,1,1,1,6291,6045,7487,7218,7800,7526,0,1550,0,700,0,800,1
"14120",20000,1,3,1,57,0,0,0,0,0,0,390,390,390,21515,2942,0,390,390,10728,59,0,0,1
"14125",290000,2,2,1,37,0,0,0,0,0,0,277449,271080,280510,198869,222558,134187,52000,40504,20000,30003,15004,4012,0
"14128",3e+05,1,1,1,38,0,0,0,0,0,0,87118,56182,60039,52009,32862,3730,1691,10043,1065,164,3748,1132,0
"14130",360000,1,1,1,36,0,0,0,0,0,0,28291,31055,33788,36491,41179,45823,3000,3000,3000,5000,5000,5000,0
"14140",70000,2,1,2,24,0,0,0,0,0,0,69023,70601,70426,69013,58329,51271,3600,2500,2100,2128,3000,0,0
"14143",290000,1,1,2,36,0,0,0,0,0,0,22681,25980,10409,118253,111765,13294,20246,10460,118299,2794,13358,14705,0
"14147",5e+05,2,2,1,37,0,0,0,0,0,0,207205,208827,203696,201655,202938,202136,9755,7414,6940,7299,8021,19384,0
"14150",50000,2,2,2,23,0,0,0,0,1,0,16621,8044,917,18353,35836,18320,1037,917,18436,0,699,580,1
"14156",30000,2,2,1,37,0,0,0,1,1,1,26168,27442,30165,29383,32739,33143,2000,3500,0,4000,1150,1000,0
"14174",240000,2,2,1,44,0,0,0,0,0,0,21468,15503,17812,14328,11110,7567,3000,3000,2880,306,2000,2000,0
"14177",310000,1,1,1,37,0,0,0,0,0,0,190704,194111,144855,149146,198027,202293,7787,6000,7000,75593,7000,7000,0
"14178",20000,2,2,2,22,0,0,1,0,0,0,14413,16474,16510,16566,17370,19905,3000,1000,1000,2000,3000,0,0
"14186",5e+05,2,2,1,64,1,0,0,0,0,0,493,1086,731,561,618,991,1086,731,561,618,991,933,1
"14187",20000,1,2,2,25,1,1,1,1,1,1,150,150,150,1150,1000,0,0,0,1000,0,0,0,0
"14197",390000,1,1,1,36,1,0,0,0,0,0,0,250,79,79,290,106,250,79,0,290,106,66,1
"14208",30000,2,2,2,22,0,0,0,0,0,0,27849,29094,29352,29766,19933,10921,2000,1200,614,520,335,0,0
"14213",2e+05,1,2,1,40,1,1,1,0,0,0,303719,268163,228720,234177,201490,190721,5133,0,5857,202076,6726,5346,0
"14227",210000,1,2,1,42,0,0,0,0,0,0,88498,168938,79989,69800,54256,48256,3555,2253,1404,1085,1652,5595,0
"14243",50000,2,2,2,43,1,1,0,0,0,0,48777,47331,48010,24331,25553,26733,0,2000,1000,2000,2000,2000,0
"14250",80000,1,1,1,41,2,1,1,1,1,0,7866,8788,8498,9155,8864,9215,1200,0,800,0,500,900,1
"14260",70000,1,1,2,26,0,0,0,0,0,0,6121,7064,8143,8507,8869,9220,1200,1200,500,500,500,500,1
"14267",210000,2,1,1,39,0,0,0,0,0,0,4443,3569,1737,2433,3115,3899,3569,1737,2433,3115,3899,2460,1
"14269",250000,2,1,1,50,0,0,0,0,0,0,18381,2749,5285,9138,1187,1235,2749,5674,9527,1187,1235,2678,0
"14271",150000,1,1,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14273",150000,2,2,1,41,0,0,0,0,0,0,80435,74826,74485,71935,71757,71844,3349,3200,2700,2711,2800,1561,0
"14276",20000,2,2,1,40,1,1,2,2,1,0,17761,21152,20508,19933,19517,20235,4000,0,0,0,1000,3000,0
"14281",50000,2,3,1,24,0,0,1,0,0,0,18965,21647,20731,13555,2338,41191,3000,15,587,2338,41191,18957,0
"14283",350000,2,1,2,33,0,0,0,0,0,0,2383,9911,12149,14774,2154,67081,9911,12149,16928,0,67081,103202,0
"14292",10000,1,2,2,32,1,1,0,0,0,0,9001,8322,8630,8630,7850,8150,0,1400,0,0,1600,0,1
"14297",50000,2,1,2,31,2,2,2,2,1,2,27166,30190,29421,28652,34032,32913,3769,0,0,6000,0,0,1
"14298",50000,2,1,2,33,1,0,0,0,0,0,0,0,12493,28365,6300,999,0,12493,16000,0,999,0,0
"14302",490000,1,1,2,28,0,0,0,0,0,0,422483,430538,392670,390031,396687,404885,15358,15049,14500,14000,15021,10664,0
"14309",20000,1,3,1,52,0,0,0,0,0,0,2912,390,780,780,780,390,390,780,780,780,390,780,0
"14320",50000,2,2,1,32,0,0,0,0,0,0,46610,45005,43448,15075,16534,16809,2021,1500,700,1700,700,623,0
"14321",5e+05,1,1,2,35,0,0,0,0,0,0,1369,6138,20424,7840,846,790,4769,19629,157,0,790,860,0
"14323",20000,1,2,2,38,1,0,0,0,0,0,1442,1261,390,390,390,930,1261,390,390,390,930,0,0
"14328",220000,1,1,1,48,2,1,1,0,0,0,2500,2500,0,0,0,0,0,0,0,0,0,0,1
"14329",110000,2,2,2,28,1,1,1,1,1,1,86774,88702,89655,90593,89025,94509,4200,3300,3300,0,7000,2300,1
"14332",110000,2,2,2,39,0,0,0,0,0,0,210804,107572,100475,48409,47693,49018,5426,4244,1837,1713,2100,2020,0
"14340",30000,1,2,2,33,0,0,0,0,0,0,30247,29118,29997,30067,26709,13836,1590,1469,929,1265,886,66,0
"14343",90000,2,1,2,27,1,1,1,1,1,1,17374,16806,18768,18169,19682,19220,0,2251,0,1807,0,10000,0
"14350",150000,2,1,1,33,0,0,0,0,0,0,50286,110884,113152,116097,118500,120896,61101,3210,3911,3354,3400,3500,0
"14354",60000,1,2,1,56,0,0,0,0,0,0,26344,26382,27046,27187,27372,27549,1446,1500,960,1000,1027,860,1
"14355",480000,1,2,1,40,0,0,0,0,0,0,69011,69842,71857,66673,65200,65511,3000,3000,2096,2115,2089,2207,0
"14360",240000,2,1,2,38,0,0,0,0,0,0,138151,111189,75880,46407,12697,215281,6021,3004,4006,5000,215281,8000,0
"14367",30000,2,1,2,27,1,1,0,0,1,0,28686,27620,28164,30444,29887,29153,0,2000,3000,0,1000,1000,0
"14368",50000,1,3,1,52,1,1,1,0,0,1,7839,8761,8472,8641,9298,9000,1200,0,310,797,0,333,0
"14370",360000,1,2,2,30,0,0,1,1,0,0,0,1000,1000,0,0,0,1000,0,0,0,0,0,0
"14374",80000,1,2,1,43,0,0,0,0,0,0,43749,46330,43134,38010,38510,38427,3356,3204,2017,3515,2506,2015,0
"14376",20000,1,3,1,42,1,1,1,0,0,0,13053,4078,0,0,0,0,16,0,0,0,0,0,1
"14377",3e+05,1,2,1,38,0,0,0,0,0,0,374,1685,1485,990,495,495,2000,1485,0,0,495,495,1
"14380",30000,2,2,2,25,0,0,0,0,0,1,7204,7453,7098,10148,22070,23182,1200,1114,4000,13000,2000,0,0
"14381",160000,2,1,2,31,0,0,0,0,0,0,4203,9739,15628,3666,4098,4237,9739,17751,3666,4098,4237,3007,0
"14390",180000,2,2,1,43,0,0,0,0,0,0,7823,9549,1968,1800,8198,511,9549,1968,1800,8198,0,844,0
"14391",20000,1,2,2,24,0,0,0,0,0,0,610,13222,13488,11818,12428,5965,13002,3000,0,1000,5965,0,0
"14398",50000,2,1,2,31,1,1,2,1,0,0,48903,53997,52298,50778,48055,45704,6500,0,0,3130,2532,1700,1
"14413",180000,1,2,2,29,0,0,0,0,0,0,175773,179866,173007,168743,172275,176861,6059,5653,6488,5138,6313,4754,0
"14414",2e+05,1,1,1,39,0,0,0,0,1,1,303347,171592,176615,185049,188375,183069,6500,8051,13000,6500,0,6700,0
"14415",80000,2,2,1,27,0,0,0,0,0,0,25424,24499,25181,5187,5524,5529,2000,2150,1000,2500,1000,1000,0
"14429",130000,1,1,1,34,0,0,0,0,0,0,128846,130525,74745,68597,54774,53728,5170,2584,4000,2006,2000,2004,1
