,x,p
1933,0.119135349,0.10645303
1934,0.093746998,0.085711776
1935,0.154069094,0.133500754
1936,0.161772395,0.139246203
1937,0.143431486,0.125439511
1938,0.13518108,0.119083274
1939,0.16425187,0.141079326
1940,0.194012542,0.162487859
1941,0.109589737,0.098765997
1942,0.578407103,0.366449886
1943,0.181712337,0.153770365
1944,0.101211748,0.091909433
1945,0.339293867,0.253337879
1946,0.172556826,0.147162868
1947,0.8121946,0.448182883
1948,0.166427451,0.142681357
1949,0.181641582,0.153719694
1950,0.526612434,0.344954896
1951,1.507477055,0.601192762
1952,0.242051645,0.194880499
1953,0.426633058,0.299048908
1954,0.24532966,0.196999773
1955,1.352385185,0.57489955
1956,0.134181821,0.118307152
1957,0.139368391,0.122320745
1958,0.12424586,0.110514847
1959,0.199751173,0.166493834
1960,0.156005558,0.134952256
1961,0.515371849,0.340095964
1962,0.062885215,0.059164634
1963,0.114937572,0.103088796
1964,0.132199109,0.116763128
1965,0.176037734,0.149687147
1966,0.157810185,0.136300567
1967,0.050386773,0.047969733
1968,0.102904023,0.09330279
1969,0.090109377,0.082660858
1970,0.175474456,0.149279685
1971,0.116513579,0.104354825
1972,0.259359509,0.205945567
1973,0.240523839,0.193888929
1974,0.177298567,0.150597794
1975,0.838771072,0.45615851
1976,0.103449829,0.093751276
1977,0.140891871,0.123492747
1978,0.115620667,0.103637975
1979,0.190277891,0.159860057
1980,0.177412753,0.150680169
1981,0.164943441,0.141589227
1982,0.131323679,0.116079669
1983,0.240404788,0.193811561
1984,0.147860171,0.128813748
1985,0.801861069,0.445018255
1986,0.439442133,0.305286418
1987,2.222135021,0.689646773
1988,0.156753463,0.135511557
1989,0.175195211,0.14907754
1990,0.183987293,0.155396341
1991,2.831550834,0.739009074
1992,0.143480615,0.125477085
1993,0.147097905,0.12823483
1994,0.191339405,0.160608643
1995,0.195991086,0.163873367
1996,0.177831318,0.150981992
1997,0.123897936,0.110239491
1998,0.080092218,0.074153129
1999,0.397991981,0.284688315
2000,0.076380402,0.070960417
2001,0.197261866,0.164760836
2002,0.316996905,0.240696773
2003,0.860043891,0.462378278
2004,0.164175691,0.141023122
2005,0.154843224,0.134081597
2006,1.169758642,0.539119245
2007,0.177797415,0.150957553
2008,1.221481699,0.549849994
2009,0.673737724,0.402534826
2010,0.202879402,0.168661465
2011,0.168087279,0.143899588
2012,0.910840292,0.476670026
2013,0.16247328,0.139765174
2014,0.153095084,0.132768829
2015,0.10415555,0.094330504
2016,0.204380333,0.169697501
2017,0.686617723,0.40709742
2018,0.137423184,0.120819749
2019,0.136271747,0.119928835
2020,0.142090117,0.124412351
2021,0.112546765,0.101161379
2022,0.171644831,0.146499029
2023,0.183712136,0.155200011
2024,0.167122895,0.1431922
2025,0.060719482,0.057243675
2026,1.091554044,0.521886607
2027,0.157355736,0.135961426
2028,0.087321758,0.080309032
2029,0.181960053,0.153947718
2030,0.178131592,0.151198384
2031,1.165253976,0.538160414
2032,0.788305843,0.440811535
2033,0.196951713,0.164544409
2034,0.187840667,0.158136249
2035,0.203173764,0.168864855
2036,0.174459511,0.148544509
2037,0.213020605,0.175611696
2038,0.190563644,0.160061703
2039,0.844501226,0.457848016
2040,0.476412423,0.322682481
2041,0.165197486,0.141776384
2042,0.142291212,0.124566494
2043,0.208962992,0.172844821
2044,0.203780605,0.169283841
2045,0.221988068,0.181661404
2046,0.176691656,0.150159691
2047,1.443668997,0.590779274
2048,0.273045928,0.214482386
2049,0.068830892,0.0643983
2050,0.125466739,0.111479739
2051,0.210026179,0.1735716
2052,0.661042128,0.39796831
2053,0.091342143,0.083697073
2054,1.870933741,0.651681268
2055,0.015001158,0.014779449
2056,0.170836285,0.145909627
2057,0.208261065,0.172364294
2058,0.19173588,0.160887898
2059,0.254126788,0.202632454
2060,0.197493967,0.164922724
2061,0.223917643,0.182951561
2062,0.163901293,0.140820613
2063,0.193484384,0.162117231
2064,0.413706468,0.292639581
2065,0.408058641,0.289802306
2066,1.870428383,0.651619944
2067,0.694014225,0.409686185
2068,0.157117743,0.135783712
2069,0.154797456,0.134047279
2070,0.051117164,0.048631272
2071,0.154860624,0.134094644
2072,0.145392354,0.126936725
2073,0.402665255,0.287071526
2074,0.144547185,0.126292028
2075,0.089493271,0.082142105
2076,0.883736854,0.46914029
2077,0.143850188,0.12575964
2078,0.165194578,0.141774242
2079,0.158962866,0.137159585
2080,0.145295143,0.12686262
2081,0.183502063,0.155050057
2082,8.903405647,0.899024635
2083,0.131571403,0.116273178
2084,0.125021776,0.111128316
2085,0.112894944,0.101442589
2086,0.137369141,0.120777975
2087,0.193198183,0.161916257
2088,0.194139521,0.162576917
2089,0.220873342,0.180914215
2090,1.079770454,0.519177706
2091,0.298715072,0.230008166
2092,0.071899408,0.067076637
2093,0.020638554,0.020221218
2094,0.170170482,0.145423666
2095,0.17068591,0.145799919
2096,0.218546881,0.179350408
2097,0.30852611,0.235781394
2098,0.159619951,0.137648503
2099,0.749786761,0.428501791
2100,0.22827152,0.185847767
2101,1.30402562,0.565977049
2102,0.115543154,0.103575692
2103,0.577857902,0.366229368
2104,0.331095257,0.248738966
2105,0.103678104,0.093938716
2106,0.914707563,0.477727033
2107,0.74606966,0.427285163
2108,1.045303652,0.511075043
2109,2.302940947,0.697239516
2110,0.20282869,0.168626415
2111,0.267731859,0.211189659
2112,0.232573045,0.188689056
2113,0.203415884,0.169032075
2114,0.542104548,0.351535535
2115,0.248209143,0.198852207
2116,0.232747319,0.188803752
2117,0.161040886,0.138703889
2118,0.109420265,0.098628328
2119,0.301396883,0.231594901
2120,0.121589933,0.108408545
2121,0.193830395,0.162360077
2122,0.189234685,0.159123079
2123,0.127897163,0.113394348
2124,0.159911841,0.137865513
2125,0.454247126,0.312358964
2126,1.021236382,0.505253315
2127,0.71150097,0.415717538
2128,0.120133949,0.107249628
2129,0.098501986,0.089669374
2130,0.168721802,0.144364383
2131,0.160737978,0.138479124
2132,0.196924418,0.164525358
2133,0.193097911,0.161845821
2134,0.159562743,0.137605959
2135,0.113522002,0.101948594
2136,0.146530985,0.127803772
2137,0.060362261,0.056926074
2138,0.415585076,0.293578311
2139,0.162239568,0.139592191
2140,0.227412757,0.185278144
2141,13.60386596,0.931524981
2142,0.118628645,0.106048281
2143,0.175739312,0.149471324
2144,0.471404048,0.320377023
2145,0.183296603,0.154903346
2146,0.028262863,0.027486029
2147,0.157443504,0.136026945
2148,0.094353516,0.086218498
2149,0.047326062,0.045187514
2150,2.249454973,0.692256084
2151,0.204928366,0.170075145
2152,0.151127599,0.131286574
2153,0.087157365,0.080169963
2154,1.193523271,0.544112427
2155,0.137768293,0.121086423
2156,0.764317931,0.43320873
2157,0.181721755,0.153777109
2158,0.064848369,0.060899158
2159,0.150467203,0.130787912
2160,1.350934537,0.574637241
2161,0.168878594,0.144479157
2162,0.752511425,0.42939031
2163,0.191791043,0.160926736
2164,0.185498056,0.156472678
2165,2.011459196,0.667935066
2166,0.127246982,0.112882965
2167,0.120341105,0.107414701
2168,0.652000644,0.394673359
2169,0.228050313,0.185701115
2170,0.132158459,0.116731415
2171,0.142828222,0.124977857
2172,0.132717028,0.117166975
2173,0.149312441,0.129914578
2174,0.162781916,0.139993505
2175,0.228489091,0.185991958
2176,0.154609099,0.133906011
2177,7.79363376,0.886281368
2178,0.137931618,0.121212572
2179,0.193061069,0.161819939
2180,0.116439242,0.104295189
2181,0.20019269,0.166800457
2182,0.754646074,0.430084497
2183,0.161169003,0.138798919
2184,0.166399574,0.142660867
2185,0.213437158,0.175894695
2186,0.101982667,0.092544711
2187,0.197256324,0.16475697
2188,0.123850952,0.110202293
2189,1.234338895,0.55244032
2190,0.119125898,0.106445484
2191,0.454048792,0.312265169
2192,0.105063812,0.095074882
2193,0.185190477,0.156253767
2194,0.19119779,0.160508852
2195,0.029780426,0.0289192
2196,0.144747205,0.126444689
2197,1.77406324,0.639517951
2198,0.169430533,0.144882939
2199,0.577624778,0.366135716
2200,0.245446135,0.19707487
2201,0.101379855,0.092048039
2202,0.13996013,0.122776338
2203,1.119567174,0.528205564
2204,0.205605893,0.170541546
2205,0.160465697,0.138276984
2206,0.187746367,0.15806941
2207,0.134619249,0.11864707
2208,0.153089168,0.13276438
2209,0.131842863,0.11648513
2210,0.172535433,0.147147308
2211,0.508203617,0.336959553
2212,0.124675721,0.110854817
2213,0.112947356,0.101484904
2214,0.180475185,0.152883506
2215,0.134396118,0.118473711
2216,0.112848326,0.101404948
2217,4.145746797,0.805664748
2218,0.202637931,0.168494545
2219,0.149918835,0.130373406
2220,0.261744648,0.207446609
2221,0.242422951,0.195121115
2222,0.19101177,0.160377735
2223,0.121205465,0.108102813
2224,0.067752232,0.06345314
2225,0.116365339,0.104235894
2226,0.110774346,0.099727138
2227,0.123726201,0.110103512
2228,0.156342427,0.135204264
2229,0.234881871,0.190205943
2230,0.711735736,0.415797673
2231,0.212542467,0.175286617
2232,0.23161261,0.188056381
2233,0.234983936,0.190272869
2234,0.531552,0.34706755
2235,0.232237479,0.188468118
2236,0.130957751,0.115793672
2237,0.176263115,0.149850074
2238,0.187443407,0.157854602
2239,2.006773184,0.667417547
2240,0.109592505,0.098768245
2241,0.234455642,0.18992634
2242,0.169729029,0.145101151
2243,0.203062824,0.168788213
2244,0.21644433,0.177931965
2245,1.320575562,0.569072425
2246,0.176817337,0.150250452
2247,0.138857952,0.121927367
2248,0.180689463,0.153037245
2249,0.551704896,0.355547564
2250,0.191684235,0.160851532
2251,0.32763234,0.246779421
2252,13.77838624,0.932333613
2253,0.225745415,0.184169904
2254,0.102937062,0.093329951
2255,0.180208889,0.152692367
2256,0.178325568,0.151338113
2257,0.074358033,0.069211595
2258,0.147411065,0.128472759
2259,0.537289201,0.34950431
2260,0.191362295,0.160624771
2261,0.184829289,0.155996557
2262,2.205788937,0.688064305
2263,0.12955757,0.114697624
2264,0.127414646,0.113014893
2265,0.171413927,0.146330792
2266,0.137590952,0.120949408
2267,0.322694684,0.243967627
2268,0.089169553,0.081869303
2269,0.135361774,0.119223473
2270,0.464131645,0.317001307
2271,0.120378446,0.10744445
2272,0.666262222,0.399854365
2273,0.170647456,0.145771859
2274,0.114779527,0.102961639
2275,0.117346395,0.105022395
2276,0.167654695,0.143582427
2277,0.1709654,0.146003801
2278,0.273459291,0.214737364
2279,0.192981406,0.161763968
2280,2.276704208,0.694815297
2281,0.173854996,0.148106024
2282,2.076777431,0.674984615
2283,0.577754468,0.366187819
2284,0.327389966,0.246641887
2285,0.226532876,0.184693684
2286,0.17036952,0.145569
2287,0.174228894,0.148377284
2288,1.590063214,0.613909037
2289,0.219990998,0.180321821
2290,0.617468541,0.381749954
2291,0.191707693,0.160868051
2292,0.75957164,0.43167986
2293,0.1478865,0.12883373
2294,0.245632271,0.197194851
2295,0.193414924,0.162068464
2296,0.111543301,0.100349938
2297,0.175080767,0.148994667
2298,0.768373924,0.434508739
2299,0.155253131,0.134388842
2300,0.172185758,0.146892894
2301,0.751734823,0.429137341
2302,0.263689879,0.208666607
2303,0.206500796,0.171156784
2304,0.779460329,0.438031866
2305,0.977688824,0.494359281
2306,2.564455741,0.719452261
2307,0.612082927,0.379684517
2308,0.153000604,0.132697765
2309,0.101982174,0.092544305
2310,0.059765846,0.056395331
2311,0.176861614,0.150282422
2312,0.181667603,0.153738329
2313,0.141598385,0.124035201
2314,0.128423659,0.113808017
2315,0.085759813,0.078985989
2316,0.220227717,0.180480835
2317,0.167686677,0.143605883
2318,0.228765563,0.18617511
2319,0.347268813,0.257757628
2320,0.256221999,0.203962356
2321,0.143013693,0.125119842
2322,0.165708711,0.14215276
2323,0.138397588,0.121572278
2324,0.171972878,0.146737933
2325,0.043468549,0.041657747
2326,0.16891224,0.144503782
2327,1.736597343,0.634582705
2328,0.242637022,0.195259772
2329,0.814114058,0.448766743
2330,0.93826479,0.484074619
2331,0.14669532,0.127928768
2332,0.110565187,0.099557584
2333,0.092106566,0.084338441
2334,0.098621478,0.089768387
2335,0.166971774,0.143081245
2336,0.807320494,0.446694705
2337,0.188460175,0.158575086
2338,0.715206042,0.416979666
2339,0.151902833,0.131871221
2340,2.340593456,0.700651991
2341,0.201614623,0.167786426
2342,0.682846973,0.405768905
2343,0.119008725,0.106351918
2344,1.109917371,0.52604779
2345,0.075024702,0.069788817
2346,0.356590889,0.262858089
2347,0.60861749,0.378348174
2348,0.857330689,0.461592916
2349,0.130341175,0.115311357
2350,0.198552385,0.165660164
2351,0.157756608,0.136260598
2352,0.253819093,0.202436774
2353,0.477266972,0.323074286
2354,0.149906916,0.130364392
2355,0.220667542,0.18077612
2356,0.119693218,0.106898225
2357,0.128840505,0.114135261
2358,0.15273371,0.132496958
2359,0.108556512,0.097926006
2360,0.402696743,0.28708753
2361,0.148226753,0.129091882
2362,0.15294821,0.132658353
2363,1.593207081,0.614377113
2364,0.239136578,0.192986457
2365,1.141185,0.532968893
2366,0.205555966,0.170507195
2367,0.159135148,0.137287829
2368,0.195848774,0.163773863
2369,0.203717678,0.169240414
2370,0.149877153,0.130341882
2371,0.535512989,0.348751846
2372,0.150868757,0.131091192
2373,0.522288356,0.343094233
2374,0.18123464,0.153428145
2375,0.235167411,0.190393147
2376,0.15422624,0.133618727
2377,0.214990591,0.176948359
2378,2.625126967,0.724147593
2379,2.518890739,0.715819537
2380,0.482659131,0.325536141
2381,0.193424421,0.162075132
2382,0.148323992,0.12916563
2383,0.221981712,0.181657147
2384,0.139278842,0.122251759
2385,0.469389185,0.319445107
2386,0.708044781,0.414535256
2387,0.1936366,0.16222408
2388,0.977369639,0.49427766
2389,0.194250859,0.162654988
2390,0.552013764,0.355675817
2391,0.122293561,0.108967534
2392,0.09880652,0.089921673
2393,0.18962644,0.159399988
2394,0.15482753,0.13406983
2395,0.236683127,0.191385426
2396,0.126078974,0.111962817
2397,0.664497526,0.399218092
2398,0.202095282,0.168119187
2399,0.790509168,0.441499648
2400,0.152903659,0.132624836
2401,0.206500635,0.171156673
2402,0.240650769,0.193971402
2403,1.548248465,0.607573589
2404,0.118057691,0.10559177
2405,0.532233379,0.347357906
2406,0.184691805,0.155898609
2407,0.53315533,0.347750368
2408,0.563234494,0.360300708
2409,1.053097499,0.512931071
2410,0.186249119,0.15700675
2411,0.214456829,0.176586622
2412,0.190411181,0.159954126
2413,0.208223402,0.172338494
2414,0.212525387,0.175275
2415,0.190956658,0.160338881
2416,0.070415597,0.065783419
2417,1.345348383,0.573624112
2418,0.207574844,0.171893978
2419,0.408709362,0.290130365
2420,0.174748845,0.148754217
2421,0.239869195,0.193463307
2422,0.652301065,0.39478342
2423,0.113675736,0.102072562
2424,0.170356715,0.145559651
2425,0.120050301,0.107182955
2426,0.170389602,0.14558366
2427,0.516907453,0.340764001
2428,0.21456869,0.176662458
2429,0.152963123,0.132669571
2430,0.189860643,0.159565445
2431,0.114895804,0.103055194
2432,0.142731962,0.124904148
2433,0.097850609,0.089129257
2434,0.199697306,0.16645641
2435,1.577746317,0.612064231
2436,0.175514293,0.149308515
2437,0.258409017,0.205345809
2438,0.190995972,0.160366598
2439,0.162818336,0.140020441
2440,0.173340348,0.147732368
2441,0.115956742,0.103907918
2442,0.09198544,0.084236874
2443,0.135864945,0.119613644
2444,0.135044716,0.118977441
2445,0.59415056,0.372706678
2446,0.554688866,0.356784485
2447,0.864064391,0.463537845
2448,0.143625306,0.12558773
2449,0.276527198,0.216624603
2450,0.193696673,0.162266242
2451,0.101853612,0.092438424
2452,0.115719721,0.103717554
2453,0.174911725,0.148872227
2454,0.628099757,0.385787022
2455,0.153374043,0.13297858
2456,0.084344608,0.077783951
2457,1.811729224,0.644346976
2458,0.575202927,0.365161159
2459,1.113458584,0.526841923
2460,1.365063153,0.57717831
2461,0.138307256,0.121502569
2462,0.131167533,0.115957654
2463,0.853551318,0.46049511
2464,0.1676136,0.143552285
2465,0.117234738,0.104932951
2466,0.143691133,0.125638058
2467,0.16313179,0.140252198
2468,0.175376931,0.149209097
2469,0.675428878,0.403137899
2470,0.744314843,0.426709
2471,0.237491192,0.19191344
2472,0.190729383,0.160178614
2473,0.198948958,0.165936137
2474,0.137974778,0.121245902
2475,0.195175999,0.163303144
2476,0.236868948,0.191506908
2477,0.227710001,0.185475398
2478,0.085747999,0.078975968
2479,0.289200197,0.224325282
2480,0.200609221,0.167089522
2481,0.147215832,0.128324443
2482,0.1755622,0.149343183
2483,0.13204686,0.116644341
2484,0.135236532,0.119126304
2485,0.01424879,0.014048614
2486,0.637772012,0.389414404
2487,4.505061198,0.818348977
2488,0.137150476,0.120608907
2489,0.202307141,0.168265774
2490,0.171884796,0.1466738
2491,0.128687233,0.114014963
2492,0.144370833,0.126157386
2493,0.746561282,0.427446371
2494,0.580879374,0.367440669
2495,14.00361837,0.933349411
2496,0.13634127,0.119982679
2497,0.27540979,0.215938275
2498,0.328962264,0.247533186
2499,0.144754386,0.126450169
2500,1.253347191,0.556215747
2501,0.144682574,0.126395367
2502,0.192401976,0.16135664
2503,0.400460057,0.285948932
2504,0.113335775,0.101798377
2505,0.206437691,0.17111343
2506,0.695748949,0.410290067
2507,0.597099702,0.373865014
2508,0.180298104,0.152756413
2509,0.148779744,0.129511114
2510,0.1605055,0.138306539
2511,0.209675025,0.173331697
2512,0.389534758,0.280334663
2513,0.1362779,0.1199336
2514,0.234150562,0.189726091
2515,0.178892958,0.151746566
2516,3.26533532,0.765551844
2517,0.176250467,0.149840933
2518,0.174955001,0.148903576
2519,0.161885386,0.13932991
2520,0.193634325,0.162222484
2521,0.067911251,0.063592598
2522,0.177711616,0.150895698
2523,0.205183727,0.170250993
2524,0.10894214,0.098239698
2525,0.566555273,0.36165674
2526,0.238207753,0.192381086
2527,0.186963701,0.157514254
2528,0.169336412,0.14481411
2529,0.043425021,0.041617768
2530,0.113114537,0.101619854
2531,0.696789747,0.41065179
2532,0.618106289,0.381993626
2533,0.561906451,0.35975679
2534,0.194465069,0.162805154
2535,0.128624565,0.113965768
2536,0.181913402,0.153914324
2537,0.521886667,0.342920849
2538,0.149186803,0.129819454
2539,0.507099621,0.336473856
2540,0.24944348,0.199643668
2541,0.189093741,0.159023409
2542,0.216281964,0.177822224
2543,0.159767961,0.137758557
2544,0.14588406,0.127311361
2545,0.354028726,0.261463231
2546,1.565225023,0.610170651
2547,0.130254176,0.11524326
2548,0.167253834,0.143288314
2549,0.162752752,0.139971935
2550,0.851537622,0.459908355
2551,0.147339346,0.12841828
2552,0.188671709,0.158724825
2553,0.424283192,0.297892437
2554,0.144681785,0.126394765
2555,0.114952032,0.103100428
2556,0.191005638,0.160373412
2557,0.194467293,0.162806713
2558,0.168150699,0.143946067
2559,0.167099552,0.143175063
2560,0.425061928,0.29827611
2561,0.162829179,0.14002846
2562,0.146502357,0.127781994
2563,0.212934817,0.175553389
2564,0.044114849,0.042250955
2565,0.174294038,0.148424527
2566,2.119643559,0.679450559
2567,0.13967671,0.122558185
2568,1.112998965,0.526739002
2569,0.11898258,0.106331038
2570,0.162397725,0.139709259
2571,0.162651539,0.139897066
2572,0.148869699,0.129579271
2573,0.547405572,0.353757012
2574,6.843901593,0.872512424
2575,0.132784018,0.117219184
2576,0.150308931,0.130668316
2577,0.118284887,0.105773483
2578,0.046223851,0.044181607
2579,0.124078132,0.110382124
2580,0.311085071,0.237272987
2581,0.055400136,0.052492068
2582,1.539257976,0.606184165
2583,0.107077348,0.096720747
2584,5.331928189,0.842070224
2585,0.453362196,0.31194027
2586,0.419154006,0.295354841
2587,0.184767256,0.155952365
2588,0.185796692,0.156685116
2589,0.178939835,0.151780294
2590,0.772401056,0.435793611
2591,2.255074894,0.692787407
2592,0.170258584,0.145488003
2593,0.132453747,0.116961728
2594,0.1977611,0.165108969
2595,0.165549428,0.142035528
2596,0.277646685,0.217311005
2597,0.528780494,0.345883857
2598,0.15772851,0.136239635
2599,0.138668548,0.121781311
2600,0.683091102,0.405855097
2601,0.192227612,0.161233987
2602,0.201010562,0.167367855
2603,1.050298176,0.512266064
2604,0.182967633,0.154668334
2605,0.20177909,0.167900317
2606,0.127520358,0.113098054
2607,0.14992615,0.130378938
2608,0.174431842,0.148524449
2609,0.239601671,0.193289245
2610,0.274410934,0.215323744
2611,0.2242375,0.183165032
2612,0.160351065,0.138191854
2613,0.211836295,0.174806033
2614,0.098681759,0.089818328
2615,0.183067136,0.154739431
2616,0.229714227,0.186802935
2617,0.23630796,0.191140046
2618,0.115435282,0.103489
2619,0.249727008,0.199825247
2620,0.222649211,0.182103917
2621,0.10896038,0.09825453
2622,0.252617582,0.201671752
2623,0.107896357,0.097388494
2624,0.647829949,0.393141264
2625,0.130735584,0.115619943
2626,0.191098882,0.160439141
2627,0.186065248,0.156876064
2628,0.184909668,0.15605381
2629,0.212738645,0.175420026
2630,0.516109554,0.340417058
2631,0.12911691,0.114352118
2632,0.047946872,0.045753151
2633,0.129833547,0.114913872
2634,0.222244267,0.181832939
2635,0.073573991,0.06853183
2636,0.167760199,0.143659802
2637,0.65235025,0.394801435
2638,0.722687124,0.419511538
2639,4.760677728,0.826409314
2640,0.231661186,0.188088403
2641,0.189480937,0.159297162
2642,0.122248185,0.108931506
2643,0.131915148,0.116541552
2644,0.167731889,0.143639041
2645,0.225802054,0.1842076
2646,0.151207809,0.131347101
2647,1.962484213,0.662445459
2648,2.361153529,0.702483094
2649,0.505783463,0.335893889
2650,0.23779839,0.192113992
2651,0.155197524,0.134347175
2652,0.114698327,0.102896295
2653,0.211732635,0.17473544
2654,0.518818736,0.341593585
2655,0.169752942,0.145118628
2656,0.161528983,0.139065822
2657,0.238586479,0.192628035
2658,0.107561797,0.097115842
2659,0.11659631,0.104421185
2660,0.133169576,0.117519547
2661,0.207090426,0.171561651
2662,0.161533342,0.139069053
2663,0.118982612,0.106331064
2664,0.167305873,0.143326507
2665,0.119481787,0.10672955
2666,0.331446168,0.248936965
2667,0.167686559,0.143605797
2668,0.282556054,0.220306982
2669,0.181134518,0.153356383
2670,0.103085021,0.093451565
2671,0.14939203,0.129974826
2672,0.190846875,0.160261473
2673,0.192013157,0.161083086
2674,0.351445529,0.260051568
2675,0.216559072,0.1780095
2676,0.199066725,0.166018055
2677,0.768316848,0.434490487
2678,0.164408114,0.141194579
2679,0.174534338,0.148598753
2680,0.227425116,0.185286347
2681,0.154935433,0.134150731
2682,0.200271922,0.166855458
2683,0.074150551,0.069031805
2684,0.631621007,0.387112573
2685,0.120660102,0.107668776
2686,0.587855893,0.370219927
2687,0.643599573,0.391579301
2688,0.050315127,0.047904792
2689,0.091486518,0.083818276
2690,0.152555391,0.132362741
2691,0.157412132,0.136003527
2692,0.169112578,0.144650379
2693,2.307274419,0.697636218
2694,0.180660835,0.153016709
2695,0.511477682,0.338395789
2696,0.159407571,0.137490538
2697,0.179723704,0.152343895
2698,0.562387695,0.359953997
2699,0.131491337,0.116210644
2700,0.11395327,0.102296275
2701,0.121550172,0.108376937
2702,0.097590304,0.088913234
2703,0.189271974,0.159149444
2704,0.175953056,0.149625918
2705,0.177971538,0.151083054
2706,0.109310369,0.098539032
2707,0.11569826,0.103700314
2708,0.185878078,0.156742992
2709,0.196931592,0.164530366
2710,0.179476059,0.15216592
2711,0.144635063,0.126359105
2712,0.45491589,0.312675044
2713,0.514303206,0.33963027
2714,0.080251203,0.07428939
2715,0.192814043,0.161646356
2716,0.147314125,0.128399121
2717,0.803228871,0.445439225
2718,0.556047084,0.357345925
2719,0.173454653,0.147815386
2720,0.131870646,0.116506816
2721,0.163894724,0.140815763
2722,0.159657363,0.137676324
2723,0.080536559,0.074533858
2724,0.769137394,0.434752777
2725,0.078162487,0.072496018
2726,0.132268362,0.116817149
2727,0.597669492,0.374088317
2728,0.133566724,0.117828727
2729,0.174904767,0.148867186
2730,0.225170439,0.183787032
2731,0.443741669,0.307355311
2732,0.194509334,0.162836177
2733,0.63442191,0.388162877
2734,0.177877946,0.151015601
2735,0.094618772,0.086439932
2736,0.925754882,0.480723113
2737,0.160398702,0.138227233
2738,0.129470149,0.114629102
2739,0.167990485,0.143828642
2740,0.07405527,0.068949217
2741,0.693355657,0.409456604
2742,0.810933281,0.447798541
2743,0.28725809,0.223155009
2744,0.167676071,0.143598105
2745,0.080958489,0.074895095
2746,0.185856975,0.156727986
2747,0.388471365,0.27978349
2748,0.171008169,0.146034992
2749,0.150220721,0.130601647
2750,2.017558494,0.668606258
2751,0.196000546,0.16387998
2752,0.159977333,0.137914189
2753,0.159737997,0.137736279
2754,0.197456884,0.164896863
2755,2.175503576,0.685089317
2756,0.250545165,0.200348754
2757,0.069196183,0.064717948
2758,0.153394996,0.132994331
2759,0.144356385,0.126146353
2760,0.156171287,0.135076254
2761,0.08301384,0.076650766
2762,0.097749923,0.089045711
2763,0.199563544,0.166363462
2764,0.429768547,0.300586097
2765,0.162048609,0.139450801
2766,0.135113969,0.119031192
2767,0.249306313,0.199555794
2768,0.448840754,0.309793021
2769,2.324053862,0.699162516
2770,0.511538301,0.338422322
2771,0.172119957,0.146845002
2772,0.871661049,0.465715226
2773,0.188618365,0.158687069
2774,0.724116257,0.419992709
2775,6.609056075,0.868577654
2776,0.183323127,0.154922288
2777,0.16185792,0.139309563
2778,0.154714922,0.133985384
2779,0.167482943,0.143456436
2780,0.180036037,0.152568253
2781,3.159578862,0.759591047
2782,0.265598094,0.209859746
2783,0.09047366,0.082967304
2784,0.826046288,0.452368756
2785,17.85711551,0.94696962
2786,0.537929997,0.349775346
2787,0.078838024,0.073076794
2788,0.250184033,0.200117764
2789,0.204421938,0.169726183
2790,0.088980747,0.081710119
2791,0.745840479,0.427209982
2792,3.856192994,0.794077377
2793,1.734583934,0.634313656
2794,0.157595486,0.136140377
2795,0.203506972,0.169094967
2796,1.810964314,0.644250197
2797,0.106207493,0.096010462
2798,0.254317435,0.202753647
2799,0.128186651,0.113621847
2800,0.132197828,0.116762128
2801,0.828322677,0.453050595
2802,1.85594401,0.64985308
2803,0.223681385,0.182793812
2804,0.225231343,0.183827605
2805,1.358101063,0.575929965
2806,0.167604016,0.143545255
2807,0.236909034,0.19153311
2808,0.119815624,0.106995849
2809,0.16688185,0.143015208
2810,0.179212004,0.151976068
2811,1.608575164,0.616648961
2812,0.148721508,0.129466983
2813,0.281067374,0.219400931
2814,0.190380738,0.159932644
2815,0.194276483,0.162672953
2816,0.832683553,0.454352063
2817,0.175192958,0.149075908
2818,0.180788398,0.15310821
2819,0.178664645,0.151582255
2820,0.269109069,0.212045659
2821,0.179380083,0.152096924
2822,6.573613724,0.867962635
2823,0.109919554,0.099033803
2824,0.151980761,0.131929947
2825,0.10956423,0.098745279
2826,0.22163349,0.181423882
2827,0.232111871,0.188385386
2828,0.122958745,0.109495336
2829,0.184395231,0.155687245
2830,0.150866482,0.131089474
2831,0.556740809,0.357632308
2832,0.293017927,0.226615518
2833,0.136282136,0.119936882
2834,0.199203639,0.166113271
2835,0.061029683,0.057519298
2836,0.213134868,0.175689343
2837,0.139932706,0.122755234
2838,0.196054155,0.163917456
2839,0.191306138,0.160585203
2840,2.066477403,0.673892917
2841,0.142356975,0.124616891
2842,0.166642929,0.142839702
2843,0.112366162,0.101015444
2844,0.591155561,0.371525937
2845,0.234575294,0.19000485
2846,0.476404215,0.322678715
2847,0.104106607,0.094290358
2848,0.201396477,0.167635315
2849,0.151056107,0.131232618
2850,2.268915968,0.69408819
2851,0.242085422,0.194902394
2852,0.725374324,0.420415625
2853,1.454415894,0.592571087
2854,0.347346552,0.257800453
2855,0.203873983,0.169348275
2856,0.241723171,0.194667521
2857,0.160720437,0.138466104
2858,0.901851452,0.474196579
2859,0.713875974,0.416527208
2860,0.156945907,0.135655355
2861,0.199666513,0.166435014
2862,0.091093059,0.083487892
2863,0.156254361,0.135138397
2864,0.546058244,0.353193837
2865,0.192899006,0.161706067
