"","x"
"2242",-1.77355206096881
"2243",-1.59423987090402
"2244",-1.53042189980595
"2245",0.278067673524326
"2246",-1.73263807180845
"2247",-1.97430379870417
"2248",-1.71097539461988
"2249",-0.594741983954773
"2250",-1.65190587073099
"2251",-1.11586321269872
"2252",2.6231011498441
"2253",-1.48834739646024
"2254",-2.27363752673233
"2255",-1.71363860790428
"2256",-1.72414436370505
"2257",-2.59886357417905
"2258",-1.91453023373665
"2259",-0.621218780869858
"2260",-1.65358681335293
"2261",-1.68832264013373
"2262",0.791085239440452
"2263",-2.04362994390514
"2264",-2.06030858394849
"2265",-1.76367402087592
"2266",-1.98347011140594
"2267",-1.13104865462994
"2268",-2.41721563671502
"2269",-1.99980427523054
"2270",-0.767587049668123
"2271",-2.11711478032342
"2272",-0.406071959177428
"2273",-1.76815551018439
"2274",-2.16474214304383
"2275",-2.1426250782104
"2276",-1.78584879960459
"2277",-1.76629408403131
"2278",-1.29660251288103
"2279",-1.64516143486935
"2280",0.822728874200644
"2281",-1.74953368369792
"2282",0.730817380126025
"2283",-0.548606296890424
"2284",-1.11660326353215
"2285",-1.48486519874386
"2286",-1.76978555171051
"2287",-1.74738536136185
"2288",0.463773772886391
"2289",-1.51416865247641
"2290",-0.482127158135899
"2291",-1.65178349710817
"2292",-0.275000636235967
"2293",-1.91131019397822
"2294",-1.40391969675637
"2295",-1.64291753391513
"2296",-2.19334241536319
"2297",-1.74250788497617
"2298",-0.263478784674912
"2299",-1.86269839333225
"2300",-1.75918139684199
"2301",-0.285371645571935
"2302",-1.33298156557764
"2303",-1.57745101198494
"2304",-0.249153485193059
"2305",-0.0225638352568714
"2306",0.941746269300767
"2307",-0.490887503676765
"2308",-1.87731341175259
"2309",-2.28295724448029
"2310",-2.81732092292069
"2311",-1.73238769642856
"2312",-1.70557661823348
"2313",-1.95476050424905
"2314",-2.05242064797912
"2315",-2.45620476601705
"2316",-1.51309319054114
"2317",-1.78565806090532
"2318",-1.47505754025915
"2319",-1.05765612106845
"2320",-1.36171102678208
"2321",-1.94481490092108
"2322",-1.79752378409641
"2323",-1.9776246618788
"2324",-1.76041850022321
"2325",-3.13571761657207
"2326",-1.77837599069926
"2327",0.551927648799911
"2328",-1.41618868810727
"2329",-0.205654802822748
"2330",-0.0637230777364549
"2331",-1.91939749873202
"2332",-2.20215000248368
"2333",-2.38480904969062
"2334",-2.31646621531144
"2335",-1.78993049958749
"2336",-0.214034546680054
"2337",-1.66886856940438
"2338",-0.335184607366603
"2339",-1.8845142158522
"2340",0.850404511093057
"2341",-1.60139721101281
"2342",-0.381484495321906
"2343",-2.1285584731284
"2344",0.104285572180329
"2345",-2.58993785584142
"2346",-1.03116612373949
"2347",-0.496565304339272
"2348",-0.153931567227195
"2349",-2.03759984346765
"2350",-1.61670230846471
"2351",-1.84670189015496
"2352",-1.37113349868974
"2353",-0.739679255308022
"2354",-1.89774073779088
"2355",-1.51109804284434
"2356",-2.12282332945077
"2357",-2.04918003277439
"2358",-1.87905933388328
"2359",-2.22048439752291
"2360",-0.90957149853558
"2361",-1.90901206386884
"2362",-1.87765590896687
"2363",0.465749016704098
"2364",-1.43072043299488
"2365",0.132067196293193
"2366",-1.58203694016199
"2367",-1.83800144878703
"2368",-1.63041248058101
"2369",-1.59102017307068
"2370",-1.89793930365017
"2371",-0.62453013301857
"2372",-1.89134497680545
"2373",-0.649535437422885
"2374",-1.70796273323878
"2375",-1.4474576322328
"2376",-1.86933466154906
"2377",-1.53716101645244
"2378",0.965129263385793
"2379",0.923818621765932
"2380",-0.728444606651289
"2381",-1.64286843197511
"2382",-1.90835626137028
"2383",-1.50516027956566
"2384",-1.97127729876861
"2385",-0.756323034833612
"2386",-0.345247937514928
"2387",-1.64177207460903
"2388",-0.0228903577615842
"2389",-1.63860486824984
"2390",-0.59418229859142
"2391",-2.10133088290634
"2392",-2.31459168154768
"2393",-1.6626992469852
"2394",-1.86544348986414
"2395",-1.44103305118345
"2396",-2.07084678902971
"2397",-0.408724124316013
"2398",-1.59901600098346
"2399",-0.235078024437087
"2400",-1.8779472385947
"2401",-1.57745179343747
"2402",-1.42440848895984
"2403",0.437124269088519
"2404",-2.13658186818342
"2405",-0.630673204327394
"2406",-1.68906676376219
"2407",-0.628942471702109
"2408",-0.574059228919891
"2409",0.0517358206896006
"2410",-1.68067014968886
"2411",-1.53964682446485
"2412",-1.65856943713663
"2413",-1.56914372855544
"2414",-1.54869383076271
"2415",-1.65570879697892
"2416",-2.65334048844485
"2417",0.296653000357182
"2418",-1.5722633109414
"2419",-0.894750982710041
"2420",-1.74440551016756
"2421",-1.42766152525386
"2422",-0.427249067849193
"2423",-2.17440530736698
"2424",-1.76986071835023
"2425",-2.11984444844858
"2426",-1.76966769006538
"2427",-0.659891428380303
"2428",-1.5391253572602
"2429",-1.8775584129921
"2430",-1.66146493238935
"2431",-2.16372961495978
"2432",-1.94678679873124
"2433",-2.32431336623228
"2434",-1.610952528405
"2435",0.455997447105404
"2436",-1.74003479804622
"2437",-1.35321161087477
"2438",-1.65550294017196
"2439",-1.81512020332046
"2440",-1.75249828878811
"2441",-2.15453807444901
"2442",-2.38612497331914
"2443",-1.99609393944896
"2444",-2.00214932734432
"2445",-0.520622524131385
"2446",-0.589347923597037
"2447",-0.146107986541088
"2448",-1.94054741187502
"2449",-1.28544609828741
"2450",-1.64146188678487
"2451",-2.28421867741178
"2452",-2.15658421219142
"2453",-1.74347385920039
"2454",-0.465056276972998
"2455",-1.87487561725996
"2456",-2.47284439323253
"2457",0.594281761602627
"2458",-0.553032383508242
"2459",0.107471012531551
"2460",0.311200693499119
"2461",-1.97827757766277
"2462",-2.03127989434516
"2463",-0.158349612251655
"2464",-1.78609394759607
"2465",-2.143577046542
"2466",-1.94008919533434
"2467",-1.81319687548753
"2468",-1.74081773034836
"2469",-0.39240741437067
"2470",-0.295291157520332
"2471",-1.4376247440175
"2472",-1.65689970053078
"2473",-1.61470697879639
"2474",-1.98068437983457
"2475",-1.63385357088121
"2476",-1.4402482544458
"2477",-1.47968238379854
"2478",-2.45634252757352
"2479",-1.24063610602012
"2480",-1.60639643668037
"2481",-1.91585552336757
"2482",-1.73976188139508
"2483",-2.02459841685233
"2484",-2.00072994597527
"2485",-4.25108330413375
"2486",-0.449774407443805
"2487",1.50520147538552
"2488",-1.98667659368743
"2489",-1.59796823443079
"2490",-1.7609308184711
"2491",-2.05037036645958
"2492",-1.93537006245439
"2493",-0.292277573417573
"2494",-0.543212161352199
"2495",2.6393157515252
"2496",-1.99259419698901
"2497",-1.28949514638231
"2498",-1.11181223537246
"2499",-1.93271686205695
"2500",0.225817725486074
"2501",-1.93321307888036
"2502",-1.64816847001249
"2503",-0.915141249263536
"2504",-2.17740040797969
"2505",-1.57775664834732
"2506",-0.362766388908616
"2507",-0.51567117404791
"2508",-1.71314366190594
"2509",-1.90528829616705
"2510",-1.82942707172371
"2511",-1.56219644693362
"2512",-0.942802180569384
"2513",-1.99305909854083
"2514",-1.45179094209653
"2515",-1.72096765303938
"2516",1.18336245873308
"2517",-1.73584918823209
"2518",-1.74322647253685
"2519",-1.82086668802014
"2520",-1.64178381975384
"2521",-2.68955355820972
"2522",-1.72759317670383
"2523",-1.58384947411589
"2524",-2.21693835950255
"2525",-0.56818063462312
"2526",-1.43461207528377
"2527",-1.67684079113696
"2528",-1.77586793994738
"2529",-3.13671949168823
"2530",-2.17935437080935
"2531",-0.361271568432947
"2532",-0.481094847539646
"2533",-0.576419900903161
"2534",-1.63750272433046
"2535",-2.05085746461925
"2536",-1.70422451937459
"2537",-0.650304826943191
"2538",-1.9025560463731
"2539",-0.679047803017486
"2540",-1.38852292347264
"2541",-1.66551240470108
"2542",-1.53117233227876
"2543",-1.83403276059258
"2544",-1.92494308561353
"2545",-1.03837722210729
"2546",0.448029598242433
"2547",-2.03826753655897
"2548",-1.78824265446082
"2549",-1.81552308724703
"2550",-0.160711596629175
"2551",-1.91501687910645
"2552",-1.66774676227066
"2553",-0.857354141963789
"2554",-1.93321853642672
"2555",-2.1632403544164
"2556",-1.65545233115047
"2557",-1.63749128690315
"2558",-1.78289468547532
"2559",-1.78916552373056
"2560",-0.855520407284816
"2561",-1.8150536091336
"2562",-1.92071376032143
"2563",-1.54676918152922
"2564",-3.120958834085
"2565",-1.74701153507792
"2566",0.751247942158571
"2567",-1.96842474400711
"2568",0.107058142420808
"2569",-2.12877818674554
"2570",-1.81770685799762
"2571",-1.81614516665382
"2572",-1.9046838623135
"2573",-0.602565302811259
"2574",1.92335797728805
"2575",-2.01903139504631
"2576",-1.89506255956989
"2577",-2.13465926689226
"2578",-3.07425936311518
"2579",-2.08684381385711
"2580",-1.16768886403019
"2581",-2.89317323486197
"2582",0.43130046676116
"2583",-2.23420382930177
"2584",1.67371293430201
"2585",-0.791063922515283
"2586",-0.869516869981591
"2587",-1.68865832218827
"2588",-1.6831022579087
"2589",-1.72070564511321
"2590",-0.258251361234876
"2591",0.813183184768212
"2592",-1.77043691402847
"2593",-2.02152177495009
"2594",-1.62069554080668
"2595",-1.79848546971574
"2596",-1.28140589090984
"2597",-0.637181878386709
"2598",-1.84688001626849
"2599",-1.97566873876929
"2600",-0.381127043693942
"2601",-1.64907513168187
"2602",-1.60439782565269
"2603",0.0490741013636349
"2604",-1.69844601092638
"2605",-1.60058179606833
"2606",-2.05947925496175
"2607",-1.89761244126487
"2608",-1.7462212018853
"2609",-1.42877743742734
"2610",-1.29312853662728
"2611",-1.49504951873066
"2612",-1.83038970947528
"2613",-1.55194149577251
"2614",-2.3158551662712
"2615",-1.69790233246681
"2616",-1.47091923296075
"2617",-1.4426194094457
"2618",-2.15904523743811
"2619",-1.38738692529935
"2620",-1.50215779223788
"2621",-2.21677094515982
"2622",-1.37587846667553
"2623",-2.22658416792564
"2624",-0.434127041990567
"2625",-2.03457843599747
"2626",-1.65496427911522
"2627",-1.68165786949584
"2628",-1.68788785265398
"2629",-1.54769088666176
"2630",-0.661436222712355
"2631",-2.0470370060077
"2632",-3.03766171936792
"2633",-2.0415020544663
"2634",-1.50397819828586
"2635",-2.6094637020805
"2636",-1.78521970500503
"2637",-0.427173668702638
"2638",-0.324778897030594
"2639",1.56039003803083
"2640",-1.46247937936982
"2641",-1.6634668535245
"2642",-2.10170200098744
"2643",-2.02559638243637
"2644",-1.78538847422655
"2645",-1.48809653050831
"2646",-1.88910017209933
"2647",0.67421112626132
"2648",0.859150282910848
"2649",-0.68164663966869
"2650",-1.43633206649143
"2651",-1.86305662397305
"2652",-2.1654498374536
"2653",-1.55243095766119
"2654",-0.656200712275723
"2655",-1.77341118202713
"2656",-1.82307069195085
"2657",-1.43302343769691
"2658",-2.22968974320731
"2659",-2.14903765141742
"2660",-2.01613195720194
"2661",-1.57459973876608
"2662",-1.82304370410825
"2663",-2.12877791214034
"2664",-1.78793156520759
"2665",-2.12459132623305
"2666",-1.10428987068638
"2667",-1.78565876038568
"2668",-1.2638783273254
"2669",-1.70851533264875
"2670",-2.27220118259512
"2671",-1.90118135775431
"2672",-1.65628387634728
"2673",-1.65019138084643
"2674",-1.04570054784375
"2675",-1.52989191664846
"2676",-1.61411520680134
"2677",-0.263553068453373
"2678",-1.8054034427736
"2679",-1.74563377866273
"2680",-1.48093425613092
"2681",-1.86474681014922
"2682",-1.60807922778128
"2683",-2.60165777510213
"2684",-0.459465737934787
"2685",-2.11477776126524
"2686",-0.531273440563433
"2687",-0.440678528078722
"2688",-2.98944950182442
"2689",-2.39156366108536
"2690",-1.88022753020426
"2691",-1.84888786896621
"2692",-1.77719064638294
"2693",0.836066922728577
"2694",-1.71113384541433
"2695",-0.670451326766688
"2696",-1.8362910183038
"2697",-1.71633458492418
"2698",-0.575563817815143
"2699",-2.02881430825215
"2700",-2.17196682931053
"2701",-2.10742815961026
"2702",-2.32697713670724
"2703",-1.66457028424347
"2704",-1.73753804685488
"2705",-1.72613164155013
"2706",-2.21356401678469
"2707",-2.15676968216564
"2708",-1.68266431542941
"2709",-1.62489885680945
"2710",-1.71771345369769
"2711",-1.93354151893947
"2712",-0.787642733435598
"2713",-0.664942291690405
"2714",-2.52259353005969
"2715",-1.64602906252632
"2716",-1.91518806481239
"2717",-0.219115585323916
"2718",-0.586902305275352
"2719",-1.75183908074561
"2720",-2.02593379515812
"2721",-1.80853098351564
"2722",-1.83472524405139
"2723",-2.5190440530446
"2724",-0.262485659198353
"2725",-2.54896545094174
"2726",-2.02292237789555
"2727",-0.514717366402294
"2728",-2.01315411988774
"2729",-1.7435136442974
"2730",-1.49089765867958
"2731",-0.812512711702766
"2732",-1.63727512866694
"2733",-0.455041072185423
"2734",-1.72665766290209
"2735",-2.35789938993109
"2736",-0.0771457857612941
"2737",-1.83009267370559
"2738",-2.04430493745695
"2739",-1.78384793618452
"2740",-2.60294357418728
"2741",-0.366212197191937
"2742",-0.209569495334621
"2743",-1.2473741978056
"2744",-1.78572131184477
"2745",-2.51381873971035
"2746",-1.68277785376108
"2747",-0.945535819627615
"2748",-1.76604395285112
"2749",-1.89564959609547
"2750",0.701888114204739
"2751",-1.62963783450916
"2752",-1.83272314496262
"2753",-1.83422032568704
"2754",-1.62223502546365
"2755",0.777260166746356
"2756",-1.38411607481315
"2757",-2.67080957049832
"2758",-1.87473901336601
"2759",-1.93547014118409
"2760",-1.85680188062921
"2761",-2.48874793238452
"2762",-2.32534287214222
"2763",-1.61162257570907
"2764",-0.844508478106645
"2765",-1.81985893499446
"2766",-2.00163663952051
"2767",-1.38907296602124
"2768",-0.801087123197457
"2769",0.843313014970191
"2770",-0.670332816366608
"2771",-1.75956362036566
"2772",-0.137354636154699
"2773",-1.66802953791031
"2774",-0.322803323608715
"2775",1.88844084116098
"2776",-1.69650496273694
"2777",-1.82103636800178
"2778",-1.86617106996277
"2779",-1.7868737685367
"2780",-1.71459824456779
"2781",1.15043874734886
"2782",-1.3257710376935
"2783",-2.4026965215621
"2784",-0.191104468173265
"2785",2.88240205704709
"2786",-0.620026845118916
"2787",-2.54035985839855
"2788",-1.38555850156743
"2789",-1.58756909730833
"2790",-2.41933526345607
"2791",-0.293243536405953
"2792",1.34968042570581
"2793",0.550767576959937
"2794",-1.84772374725137
"2795",-1.59205501334508
"2796",0.593859473578448
"2797",-2.24236061746324
"2798",-1.36917204902281
"2799",-2.05426786264642
"2800",-2.02345578049322
"2801",-0.188352494031306
"2802",0.61839346664611
"2803",-1.49753263014433
"2804",-1.49062721292673
"2805",0.306087446849462
"2806",-1.78615112966539
"2807",-1.44007903460513
"2808",-2.12180118698932
"2809",-1.79046920259328
"2810",-1.71918579396954
"2811",0.475348795675744
"2812",-1.90567979803235
"2813",-1.26916087165353
"2814",-1.65872932515031
"2815",-1.63847296600468
"2816",-0.183101597481695
"2817",-1.74186729738471
"2818",-1.71042800263771
"2819",-1.72224472440955
"2820",-1.31263852110037
"2821",-1.718248356395
"2822",1.88306371538119
"2823",-2.20800650363787
"2824",-1.88400133856176
"2825",-2.21124433025335
"2826",-1.50673020659458
"2827",-1.4605358216522
"2828",-2.0959063838629
"2829",-1.69067383050175
"2830",-1.89136006138797
"2831",-0.585655480971262
"2832",-1.22752148765642
"2833",-1.99302800930477
"2834",-1.61342766727338
"2835",-2.79639493273801
"2836",-1.5458301294552
"2837",-1.96659363995608
"2838",-1.62936435890087
"2839",-1.653880318927
"2840",0.725845419763225
"2841",-1.94941746594341
"2842",-1.79190190608134
"2843",-2.18599243661217
"2844",-0.525676079465089
"2845",-1.44997865952574
"2846",-0.741488594727041
"2847",-2.2623398380698
"2848",-1.60247979387018
"2849",-1.89010394331348
"2850",0.819302170262475
"2851",-1.41846463062744
"2852",-0.321067448054606
"2853",0.374604372499816
"2854",-1.05743228811897
"2855",-1.59025320700448
"2856",-1.41996212797748
"2857",-1.82808884027309
"2858",-0.103305459289404
"2859",-0.337046038154987
"2860",-1.85185407209149
"2861",-1.61110674096027
"2862",-2.39587366762713
"2863",-1.85627007900917
"2864",-0.60502963582789
"2865",-1.64558850962578
"2866",-1.9174710115969
"2867",0.836621839329379
"2868",-2.99456781161958
"2869",-2.12567371258386
"2870",-0.786602528004357
"2871",-1.80389188032989
"2872",1.10166511759853
"2873",-1.52631991479952
"2874",-1.70547395244088
"2875",-1.48119522730128
"2876",-1.71665368037667
"2877",-2.35856819694696
"2878",-1.61689887062307
"2879",-1.90554918172741
"2880",-1.90201351467326
"2881",-1.98678837206718
"2882",-2.08593818103562
"2883",1.1098291582003
"2884",0.332540097119345
"2885",-1.6256295973035
"2886",-1.55484647682297
"2887",-1.66011894387483
"2888",-1.62453193855912
"2889",-1.57160246287622
"2890",-2.37847568564445
"2891",-2.39159140095085
"2892",-2.0447452196885
"2893",-2.10926076604235
"2894",-0.252489479237358
"2895",-12.732086674708
"2896",-2.0592873915952
"2897",-1.52912823052226
"2898",-0.200013135326168
"2899",-3.22609084457795
"2900",-0.222427221070907
"2901",-2.09522979468454
"2902",-2.00959669489736
"2903",-2.33148135476966
"2904",0.160335928228857
"2905",-1.80326295064802
"2906",-1.75682020219692
"2907",-1.75745275889939
"2908",-1.87788534083004
"2909",-0.138877957981773
"2910",-2.12680323155579
"2911",-1.66369389569135
"2912",-1.86910364179404
"2913",-1.76609216118583
"2914",-1.45199416505637
"2915",-2.12380737476972
"2916",-2.40864315664526
"2917",-2.17924953098624
"2918",0.670814603025406
"2919",-2.02410980625759
"2920",-1.64303512605705
"2921",-1.6258053413001
"2922",-1.68003798484044
"2923",0.174440818276491
"2924",-1.76839870768703
"2925",-2.04604598160355
"2926",-1.79827796515794
"2927",-1.92874524033072
"2928",0.427675194877736
"2929",-2.15809035306907
"2930",-2.20191803359023
"2931",-1.71514359252059
"2932",-1.73937151881688
"2933",-1.72327549075369
"2934",-1.740024132455
"2935",-1.78052618541998
"2936",-2.26802022739824
"2937",-1.85343790258826
"2938",-2.08533771982129
"2939",-1.90899731240323
"2940",-2.24239387247057
"2941",-2.21937321105887
"2942",-2.28030653099765
"2943",-1.6950551213397
"2944",-1.66441049841447
"2945",-1.74623441604618
"2946",-0.255380881315693
"2947",-2.37011510233141
"2948",-1.81717917511473
"2949",0.588283695051672
"2950",-2.44844702347301
"2951",-1.97860458852767
"2952",-1.5550372031388
"2953",-2.28836423238093
"2954",-2.01036628624003
"2955",-1.10307132072764
"2956",0.926908234017128
"2957",-1.49390067812578
"2958",-1.77341702907196
"2959",-0.109829521508061
"2960",-1.80004774712722
"2961",-1.93052144465942
"2962",-1.52203122524172
"2963",-1.61577583929228
"2964",-1.44525166317277
"2965",-1.85862877506756
"2966",-1.68873094702549
"2967",-1.62010593752878
"2968",-2.28168471754679
"2969",-2.66040247818028
"2970",-0.259018179817506
"2971",-2.66092926491826
"2972",-0.239562973512941
"2973",-1.68369980653947
"2974",-1.86069688088795
"2975",0.445778841789723
"2976",-1.60301691114108
"2977",-1.5658220689429
"2978",-1.57307640321814
"2979",-1.56673107317906
"2980",0.81208904752296
"2981",-0.433832041499443
"2982",-1.66770763068908
"2983",-0.301326993487592
"2984",-2.11295736460128
"2985",-2.05438573908161
"2986",-1.9571202268919
"2987",-0.477710413440842
"2988",-3.74854079479762
"2989",-1.3854329202994
"2990",-2.17224322132788
"2991",-1.52531875656209
"2992",-1.92694522877934
"2993",-0.498641922471672
"2994",-1.63866280226338
"2995",-2.01593394327995
"2996",0.14839078832912
"2997",0.135792170671845
"2998",-1.49554391646318
"2999",-2.29810375486873
"3000",-1.7597966608945
"3001",-2.3114152466041
"3002",-1.75136478568344
"3003",-0.334573889392233
"3004",-1.75915459724486
"3005",-1.94987953433677
"3006",-2.12240864988691
"3007",-1.47774267811732
"3008",-1.9739519625801
"3009",-2.17937435889173
"3010",-2.18637463456201
"3011",-1.95927897694303
"3012",-0.99842430463459
"3013",-1.90077239420305
"3014",-1.89674541446828
"3015",-1.80407247910053
"3016",-1.97008074743655
"3017",-1.700024195612
"3018",-0.653031365483986
"3019",-1.64928065913938
"3020",-0.405767890595429
"3021",-2.36539860954504
"3022",-1.91113118253542
"3023",-1.61615037111974
"3024",0.981193232652261
"3025",-0.722027051505384
"3026",-1.64151108851611
"3027",-1.68708599242055
"3028",-1.78283159177523
"3029",0.306036354315426
"3030",-0.475364446549914
"3031",-0.234814702327533
"3032",-0.516084894522864
"3033",-2.09002565364028
"3034",0.389714994588731
"3035",-2.26969124213753
"3036",-1.60127638287498
"3037",-1.78811508424082
"3038",-1.83886065427706
"3039",0.843667001585214
"3040",-2.35127364403415
"3041",-2.01516336124525
"3042",-1.30825936863454
"3043",-1.81986403443802
"3044",-0.305339701437383
"3045",-1.84958486526311
"3046",-2.27357377606764
"3047",-0.656913663519388
"3048",-1.98003347711638
"3049",-1.61555746728123
"3050",-1.51101378532781
"3051",-1.25853575528803
"3052",-1.99911067424163
"3053",-1.61320317080698
"3054",-1.10272747523438
"3055",-1.0297299571653
"3056",-2.03286343262595
"3057",-1.7957956328303
"3058",-1.78293007660656
"3059",1.09088581057957
"3060",-1.58215091215362
"3061",-2.24538398053773
"3062",-1.54738444429474
"3063",-2.21506699009754
"3064",-1.6975823184557
"3065",-2.03089222779009
"3066",-2.01607845780832
"3067",-1.79705692836176
"3068",-1.72493363623149
"3069",-1.91796514589334
"3070",-2.70147282191662
"3071",-1.79251048352634
"3072",2.85230291367995
"3073",-1.76362197917236
"3074",0.00076569257996989
"3075",-1.52926237369636
"3076",0.743022778996874
"3077",-1.95737365749921
"3078",-0.819826744764926
"3079",-1.69355941106019
"3080",0.308565472424288
"3081",-1.23582182142524
"3082",0.681961920416724
"3083",-1.50097051944871
"3084",-1.74077310362782
"3085",-1.76418990794234
"3086",-2.02268139551184
"3087",-1.8020500525647
"3088",-3.32857530406381
"3089",0.367928926232748
"3090",-1.7840281826959
"3091",-1.45788741223108
"3092",-1.59062847227147
"3093",-1.34785647061647
"3094",-2.00698195705971
"3095",-1.71854570970044
"3096",-0.531588344189721
"3097",-1.68267131946291
"3098",-1.64403785795226
"3099",-1.83244327042689
"3100",-2.15573157330269
"3101",-1.60101817180742
"3102",-1.92139746555106
"3103",-1.91817615664798
"3104",-0.146456387722574
"3105",-1.58920986036981
"3106",-1.60635514115887
"3107",-1.81468111089651
"3108",-0.283185673446598
"3109",-1.43776826932633
"3110",-2.37273787789541
"3111",-0.412700688305296
"3112",-0.344593439967184
"3113",-0.336057141126362
"3114",-1.0966658546209
"3115",-1.63721452144185
"3116",-2.03189576953691
"3117",-1.06197016338248
"3118",-1.73538934297879
"3119",0.627476663603231
"3120",-2.58989407320487
"3121",-1.95606103544138
"3122",-1.6399574882465
"3123",-0.293027509942654
"3124",-1.81123560554855
"3125",-2.41372438096046
"3126",-0.529923790952594
"3127",-1.96248210259198
"3128",-1.57158865269309
"3129",-0.200907004101275
"3130",1.32544723674912
"3131",-2.00368325729121
"3132",-0.528748529103162
"3133",-1.91879891966266
"3134",-1.83358006061536
"3135",-0.668763167526119
"3136",-1.63283742724706
"3137",-2.09704577628186
"3138",0.126204667734726
"3139",-2.16699778748641
"3140",-0.603668055167418
"3141",-1.92823901689866
"3142",-0.430380945528714
"3143",-1.68541848770799
"3144",-1.67648529320765
"3145",-2.67560225685756
"3146",-1.9206221971054
"3147",-0.927842332325074
"3148",-1.55663126280283
"3149",-1.87039172016719
"3150",-2.37104227022551
"3151",-1.72358215585099
"3152",-2.89513560860446
"3153",-0.0329830994536646
"3154",-2.23164126519906
"3155",-0.54682151218751
"3156",-2.31618419431714
"3157",-2.01700133395808
"3158",-1.79161860699168
"3159",-1.12365978159735
"3160",-0.333173501474132
"3161",-1.762075118309
"3162",-2.02271444074245
"3163",-1.56146639196836
"3164",-1.3687872054816
"3165",-2.05694800911802
"3166",-0.0799317988340638
"3167",-1.76961589193262
"3168",-1.65768933347784
"3169",-1.46822425288116
"3170",-1.58336882559993
"3171",0.411052228622346
"3172",-0.121856710738721
"3173",0.0866727904791881
"3174",-1.78663868421843
"3175",-1.8352764076755
"3176",-1.80015850821932
"3177",-0.846590766886012
"3178",-1.8229328747741
"3179",-1.61102704221494
"3180",-0.793213514133345
"3181",-1.43801051081931
"3182",-1.99022292180793
"3183",-1.60592753541261
"3184",0.433467706017853
"3185",-0.317667041029606
"3186",-1.61308085450905
"3187",-1.80971083615751
"3188",1.16897719501139
"3189",0.582201190944014
"3190",-1.62529798737355
"3191",-0.28989148673293
"3192",0.447450473751257
"3193",-0.390107438466833
"3194",-1.72412429359415
"3195",-1.77653636206648
"3196",-0.59508865510808
"3197",-1.8665548397359
"3198",-0.557739175200066
"3199",-1.98286672346438
"3200",-1.4277095997719
"3201",-1.65797210815181
"3202",-1.66418017358311
"3203",-1.63284402672703
"3204",-1.82851203532925
"3205",-2.80417326087104
"3206",0.165424397629684
"3207",0.736393867054183
"3208",-1.57612867130808
"3209",0.600858349253704
"3210",-2.01085719634474
"3211",-2.14045844029051
"3212",-0.671951799135907
"3213",-0.917743321720241
"3214",-1.90835022058203
"3215",-1.83084426765853
"3216",0.494385188570345
"3217",-1.8997259451505
"3218",-2.19079435855741
"3219",0.690310795792236
"3220",-1.89779727531479
"3221",-2.08867018908079
"3222",-1.58853987957216
"3223",0.528079284920045
"3224",-1.61905658536124
"3225",-1.58366835053047
"3226",-1.5923921278886
"3227",-1.80901486882469
"3228",-1.69842268580327
"3229",0.75141611946213
"3230",-1.49492260084351
"3231",-1.1650508345874
"3232",-0.337716899486413
"3233",-1.92996025271401
"3234",-1.77747314619279
"3235",-1.51996730892064
"3236",-2.09092603135572
"3237",-1.46689614858207
"3238",0.00593056361993938
"3239",-1.57308436539719
"3240",1.75899942906124
"3241",-1.69043693782891
"3242",-2.15941175350565
"3243",-0.233242748960215
"3244",-1.52971638722044
"3245",0.576098206675102
"3246",-1.5785390043902
"3247",-1.63332406511292
"3248",-1.41396810687375
"3249",-1.58394319985997
"3250",0.527718673268815
"3251",-2.20449414023358
"3252",0.883784375173647
"3253",-1.84276740942481
"3254",-1.86920373917372
"3255",-0.459244632018383
"3256",-1.61152322131636
"3257",-1.36949709365794
"3258",0.761883723389111
"3259",1.16805106787444
"3260",-2.05283708858865
"3261",-1.59702352469543
"3262",-2.08172138910252
"3263",-1.41201115469736
"3264",-1.75138041461917
"3265",-0.575837344073641
"3266",-1.55951507626301
"3267",-1.97988258656765
"3268",-1.69832987215814
"3269",-11.4294796878729
"3270",-1.82673710171398
"3271",-2.08628778583227
"3272",-0.2697740248523
"3273",-1.55878592125314
"3274",-1.78664215584273
"3275",-0.984532808306074
"3276",-1.83330811193579
"3277",-0.0644028238903402
"3278",-1.52554748984414
"3279",-2.29390248227226
"3280",-1.98679518717076
"3281",1.02674742354387
"3282",-1.69849344246857
"3283",0.962090831541211
"3284",-1.12137144255459
"3285",-2.02567425036952
"3286",-1.81333304886348
"3287",1.00112095509398
"3288",-2.14526455053575
"3289",-2.21458427897674
"3290",0.628859340590163
"3291",-1.64343969880898
"3292",-0.539246847712563
"3293",1.83775828046445
"3294",-2.13192693779057
"3295",-0.485793658051058
"3296",-0.352648321326628
"3297",-1.98005280656215
"3298",-1.86352251146162
"3299",-1.78106954414638
"3300",-1.87765819206816
"3301",-1.82476027394639
"3302",-1.77463592755709
"3303",-1.78505185744745
"3304",0.095804047133843
"3305",-1.79510140372867
"3306",-1.40215681100037
"3307",-2.13070741010117
"3308",-1.76862668070167
"3309",-1.55749498773126
"3310",-1.7336775541961
"3311",-1.87095813504374
"3312",-0.493640657113158
"3313",-1.9441562151339
"3314",-1.90702073228239
"3315",-0.195616219935367
"3316",-2.13907165141012
"3317",-2.26996679081437
"3318",1.37550902403297
"3319",-1.77116001445895
"3320",-1.81190306322565
"3321",-1.78685000082823
"3322",-1.76311038887559
"3323",-1.53370500630245
"3324",-1.57505888874786
"3325",-1.90630244061566
